"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37935","32489","455","0","0","27501","70467","20247","269","0","7397","2819","43143","52940","2297","98380"
"ALEXANDER","6245","10657","74","0","0","7054","22232","978","33","0","787","230","11434","12288","308","24030"
"ALLEGHANY","2679","2547","36","0","0","2046","6950","80","12","0","266","171","3436","3781","91","7308"
"ANSON","11711","2429","21","0","0","3040","7320","7560","37","0","2284","58","6915","8192","2094","17201"
"ASHE","5409","7924","67","0","0","5203","18046","107","20","0","430","175","8765","9689","149","18603"
"AVERY","1399","6813","47","0","0","3272","11112","74","22","0","323","77","5341","6076","114","11531"
"BEAUFORT","13326","10604","101","0","0","8559","23011","8107","43","0","1429","310","14539","17237","814","32590"
"BERTIE","10070","1534","21","0","0","2344","4957","8442","18","0","552","24","6057","7538","374","13969"
"BLADEN","13217","3474","39","0","0","5853","13094","8361","414","0","714","312","10324","12115","144","22583"
"BRUNSWICK","26481","35671","347","0","0","32663","81754","8790","282","0","4336","972","43309","49827","2026","95162"
"BUNCOMBE","74178","45850","1282","0","0","68205","165364","10776","412","0","12963","2957","84877","99752","4886","189515"
"BURKE","18435","20393","253","0","0","18170","51043","3447","91","0","2670","708","26843","30071","337","57251"
"CABARRUS","40564","48502","703","0","0","41228","96935","23238","345","0","10479","4000","58893","69368","2736","130997"
"CALDWELL","14211","24426","340","0","0","15046","49565","2782","72","0","1604","690","25572","28093","358","54023"
"CAMDEN","2379","2324","44","0","0","2772","6156","1080","12","0","271","30","3618","3832","69","7519"
"CARTERET","12195","21710","237","0","0","17027","46360","2671","101","0","2037","433","23489","26499","1181","51169"
"CASWELL","7926","3660","33","0","0","3735","9525","5233","23","0","573","117","6927","8167","260","15354"
"CATAWBA","25993","43937","400","0","0","31525","85928","9212","134","0","6581","2341","46945","53789","1121","101855"
"CHATHAM","20327","12975","215","0","0","17412","40013","6330","109","0","4477","1303","22304","26122","2503","50929"
"CHEROKEE","5945","9592","120","0","0","6969","21812","248","138","0","428","164","10647","11915","64","22626"
"CHOWAN","4916","2600","23","0","0","2623","6701","3153","11","0","297","37","4530","5547","85","10162"
"CLAY","1988","3435","40","0","0","2898","8074","42","15","0","230","46","3953","4306","102","8361"
"CLEVELAND","26137","20632","221","0","0","16436","47235","13741","96","0","2354","541","28629","33853","944","63426"
