"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"CALDWELL","9138","26860","355","10","74","0","0","0","18076","46268","2563","73","0","197","136","4285","991","1211","24070","26702","3741","54513","1"
"CAMDEN","1372","3287","71","1","21","0","0","0","3881","7052","937","11","1","35","18","420","159","70","3941","4220","472","8633","1"
"CARTERET","9215","26409","363","12","65","0","0","0","21492","49835","2240","104","8","315","136","4115","803","787","24991","28209","4356","57556","1"
"CASWELL","5856","4401","62","1","14","0","0","0","5078","9577","4551","24","1","30","47","943","239","259","6757","7678","977","15412","1"
"CATAWBA","20051","49174","663","31","300","0","0","1","44106","88356","8905","147","5","2648","335","9130","4800","5202","49683","55344","9299","114326","1"
"CHATHAM","21121","14660","319","21","85","1","0","1","25877","45505","5947","126","3","1131","256","6950","2167","2489","25594","29669","6822","62085","1"
"CHEROKEE","3266","12394","151","3","21","0","0","0","8147","22349","253","119","1","97","33","868","262","264","11313","12175","494","23982","1"
"CHOWAN","3571","3218","45","2","18","0","0","0","3603","6826","2838","14","6","16","25","610","122","95","4534","5519","404","10457","1"
"CLAY","1367","4929","56","0","2","0","0","0","3745","9491","44","16","0","16","11","440","81","92","4617","5068","414","10099","1"
"CLEVELAND","19441","26740","423","17","131","0","0","0","22186","47716","13439","91","4","335","232","5877","1244","1159","29221","33919","5798","68938","1"
"COLUMBUS","13419","11152","116","6","35","0","0","0","12407","22290","10381","962","4","70","87","2701","640","610","15867","18692","2576","37135","1"
"CRAVEN","19881","28756","589","26","151","0","0","2","28381","54082","14395","188","8","1250","280","5076","2507","2308","33288","39453","5045","77786","1"
"CUMBERLAND","86843","49869","1837","103","678","1","0","0","78075","87589","86377","2374","77","3545","2049","21438","13957","14367","87543","108638","21225","217406","1"
"CURRITUCK","3311","10386","216","6","70","0","0","0","10665","21327","1215","46","3","111","76","1384","492","275","11319","11959","1376","24654","1"
"DARE","7427","11668","246","14","56","0","0","0","14348","30539","564","38","1","126","62","1793","636","384","15224","16742","1793","33759","1"
"DAVIDSON","21162","56764","699","24","267","1","0","0","39386","93562","11004","249","5","925","263","9078","3217","3562","51229","58028","9046","118303","1"
"DAVIE","4617","16686","157","11","77","0","0","0","11391","27676","1945","44","0","146","83","2321","724","930","14597","16240","2102","32939","1"
"DUPLIN","10509","10104","133","10","46","1","0","0","11181","18505","8147","71","3","71","143","3341","1703","2504","13508","15746","2730","31984","1"
"DURHAM","125045","23564","1196","107","430","0","0","2","90622","115527","73695","592","42","8930","2672","28824","10684","12520","94452","119800","26714","240966","1"
"EDGECOMBE","20184","6731","105","6","86","0","0","0","9011","12117","19271","57","2","47","111","3869","649","685","14069","18287","3767","36123","1"
"FORSYTH","96518","71067","1644","111","540","2","0","0","96538","159957","65425","510","31","3488","1499","24220","11290","14208","109248","134168","23004","266420","1"
"FRANKLIN","16800","16701","381","13","101","0","0","0","19364","33688","12192","145","3","334","193","4866","1939","2105","22290","25554","5516","53360","1"
"GASTON","40387","61308","1179","55","551","1","0","0","55502","109981","28341","327","9","1398","645","12489","5793","6522","67897","79722","11364","158983","1"
"GATES","3392","2193","38","2","13","0","0","0","2753","5219","2454","19","0","11","42","558","88","57","3632","4145","614","8391","1"
"GRAHAM","1045","3156","37","0","2","0","0","0","1950","5614","9","268","1","18","5","231","44","40","2917","3064","209","6190","1"
"GRANVILLE","15662","11136","224","11","100","0","0","0","13635","23075","11464","77","3","181","190","4454","1324","1260","16526","19073","5169","40768","1"
"GREENE","4684","2573","30","1","28","0","0","0","3751","6000","3725","11","0","18","22","790","501","542","4737","5644","686","11067","1"
"GUILFORD","154990","89253","2196","141","727","4","0","6","137897","195331","127690","973","35","10091","2678","32801","15615","15012","161246","200150","23818","385214","1"
"HALIFAX","20167","4909","106","6","61","0","0","0","10781","13796","18434","1039","5","178","131","2020","427","322","15392","18661","1977","36030","1"
"HARNETT","24057","31916","810","43","327","0","0","0","31896","54916","18024","485","17","715","521","9263","5108","5868","37094","43360","8595","89049","1"
"HAYWOOD","11729","16548","318","21","65","0","0","0","18125","43167","483","118","0","161","95","2181","601","676","21127","23979","1700","46806","1"
"HENDERSON","17215","32484","613","41","164","1","0","3","40422","78838","2435","146","12","557","387","5907","2661","3133","39074","46279","5590","90943","1"
"HERTFORD","8696","1620","40","3","18","0","0","0","3497","4490","8303","95","2","42","59","735","148","103","5742","7451","681","13874","1"
"HOKE","13735","7652","306","21","70","0","0","0","12916","13490","12872","1990","15","357","247","3230","2499","2564","14867","17672","2161","34700","1"
"HYDE","1338","696","15","0","2","0","0","0","1115","2375","563","0","0","1","9","170","48","69","1410","1595","161","3166","1"
"IREDELL","27354","58582","884","36","279","0","0","3","55029","110167","15382","226","9","1606","430","9665","4682","5277","62776","69394","9997","142167","1"
"JACKSON","8122","8526","244","19","29","0","0","0","12771","24316","593","1546","6","235","169","2167","679","770","12966","14485","2260","29711","1"
"JOHNSTON","40061","58757","1199","56","590","0","0","0","58778","106551","26742","438","19","1020","634","16471","7566","9608","68837","79223","11381","159441","1"
"JONES","2422","2369","32","0","12","0","0","0","2367","4435","2016","10","2","21","25","590","103","115","3088","3524","590","7202","1"
"LEE","12298","12262","304","15","88","0","0","0","15303","25741","7407","142","5","278","271","3777","2649","3663","16869","20164","3237","40270","1"
"LENOIR","16206","10683","150","18","197","0","0","0","11723","19043","14976","65","7","104","125","3750","907","953","15690","19572","3715","38977","1"
"LINCOLN","11689","32806","411","12","130","0","0","2","24011","58055","3738","88","2","340","152","4905","1781","2254","30604","33312","5145","69061","1"
"MACON","4900","12659","195","5","15","0","0","0","11192","26527","204","68","0","121","63","1411","572","619","13390","15072","504","28966","1"
"MADISON","4843","4929","113","10","32","0","0","1","7376","15477","128","27","0","53","44","1359","216","195","7574","8159","1571","17304","1"
"MARTIN","7507","3549","58","3","14","0","0","0","5190","8588","6268","27","1","23","52","1145","217","210","6722","8461","1138","16321","1"
"MCDOWELL","5368","13454","185","11","50","0","0","0","11414","27576","833","35","1","143","130","1159","605","666","13852","15252","1378","30482","1"
"MECKLENBURG","325125","158285","5875","382","2257","1","0","10","318399","411481","245207","2092","65","23775","5035","77728","44951","47901","337963","405579","66792","810334","1"
"MITCHELL","1034","6527","51","4","15","0","0","0","3700","10171","42","12","1","17","14","977","97","148","5009","5508","814","11331","1"
"MONTGOMERY","4952","6400","87","3","24","0","0","1","5822","12024","2955","47","1","190","43","1354","675","864","7576","8512","1201","17289","1"
"MOORE","14886","31563","611","17","115","0","0","1","29335","61511","7447","367","6","667","235","3991","2304","1937","33563","39408","3557","76528","1"
"NASH","27382","19565","298","11","168","1","0","0","22260","34212","26362","358","4","351","279","6100","2019","1991","28684","34997","6004","69685","1"
"NEW HANOVER","50447","54475","1458","79","393","0","0","1","77178","141171","19211","408","15","1535","825","16137","4729","4433","76227","89827","17977","184031","1"
"NORTHAMPTON","7634","1607","37","3","24","0","0","0","3597","5068","7009","33","0","9","20","670","93","74","5563","6599","740","12902","1"
"ONSLOW","23685","49478","1805","48","343","0","0","2","56592","88988","19826","500","43","1861","868","12433","7434","8509","56212","64535","11206","131953","1"
"ORANGE","50221","13412","537","44","135","0","0","1","45707","76245","11635","239","3","5291","1018","11223","4403","4534","45274","53643","11140","110057","1"
"PAMLICO","2718","4218","59","5","11","0","0","0","3353","8071","1419","29","0","41","16","667","121","126","4627","5122","615","10364","1"
"PASQUOTANK","10887","7906","221","10","90","0","0","0","11948","17270","10005","44","2","161","168","2693","719","467","13062","15326","2674","31062","1"
"PENDER","10618","20378","424","15","95","0","0","0","19043","38870","5782","127","4","226","146","4054","1364","1447","22026","24311","4236","50573","1"
"PERQUIMANS","2859","3694","64","2","26","0","0","0","3913","7734","1955","20","2","23","24","685","115","71","4574","5265","719","10558","1"
"PERSON","9290","8392","125","8","34","0","0","0","10179","18182","6941","115","2","58","100","2039","591","597","12055","14048","1925","28028","1"
"PITT","47750","31059","764","48","303","0","0","1","43869","65533","40791","252","10","1088","681","10806","4633","3715","49786","62400","11608","123794","1"
"POLK","3550","6406","113","6","27","0","0","0","6830","15000","578","10","2","54","37","961","290","323","7513","8856","563","16932","1"
"RANDOLPH","14709","50329","597","18","178","0","0","0","31220","78657","6192","316","7","730","227","7011","3911","4485","42863","47855","6333","97051","1"
"RICHMOND","11600","7714","129","9","70","0","0","1","9281","16830","8883","409","1","154","57","1621","849","652","12523","14798","1483","28804","1"
"ROBESON","33825","14332","245","13","220","0","0","0","26038","20473","19272","25497","32","310","475","5529","3085","2403","31745","39425","3503","74673","1"
"ROCKINGHAM","17078","24921","333","18","106","1","0","1","20078","43760","11170","100","0","221","172","5811","1302","1396","27695","32460","2381","62536","1"
"ROWAN","22176","42199","636","26","324","0","0","3","33225","71495","15498","182","6","531","337","7487","3053","3462","42488","48525","7576","98589","1"
"RUTHERFORD","9557","20481","263","9","95","0","0","0","16682","38316","4023","56","0","144","119","3486","943","984","20361","23432","3294","47087","1"
"SAMPSON","12441","15639","183","7","129","0","0","0","10219","22294","10042","526","0","99","124","3082","2451","3122","16754","19753","2111","38618","1"
"SCOTLAND","9588","4770","80","12","59","0","0","1","7668","9664","8104","1749","18","165","107","2088","283","247","8911","11309","1958","22178","1"
"STANLY","8263","21683","210","21","151","0","0","5","15017","34964","4733","81","6","449","63","4183","871","824","19141","21766","4443","45350","1"
"STOKES","5017","17336","213","11","39","0","0","0","10276","28293","1214","53","1","72","77","2747","435","493","15641","17168","83","32892","1"
"SURRY","8914","22722","236","17","56","0","0","1","16312","40925","1697","53","2","133","96","3781","1571","2258","21259","23852","3147","48258","1"
"SWAIN","2716","3171","71","9","13","0","0","0","3987","7594","98","1570","1","35","31","498","140","89","4541","5008","418","9967","1"
"TRANSYLVANIA","5592","8537","150","2","24","0","0","1","12270","23690","728","47","1","93","74","1605","338","275","11632","13352","1592","26576","1"
"TYRRELL","978","481","9","0","2","0","0","0","855","1432","637","3","0","21","5","181","46","43","1025","1106","194","2325","1"
"UNION","39755","71459","1194","59","346","0","0","0","68032","124924","20038","535","11","4356","794","21667","8520","9439","76861","85270","18714","180845","1"
"VANCE","15805","5134","104","6","53","0","0","0","7337","11360","14017","60","1","97","102","2025","777","819","11657","14901","1881","28439","1"
"WAKE","287650","177684","6156","343","2050","4","0","8","366708","511133","150253","2175","66","35573","5468","91508","44427","38470","353576","405695","81332","840603","1"
"WARREN","7687","2356","39","2","20","0","0","0","3232","5561","6218","528","2","25","45","775","182","138","5712","6833","791","13336","1"
"WASHINGTON","4457","1444","22","0","5","0","0","0","2032","3630","3716","9","0","16","14","485","90","66","3345","4147","468","7960","1"
"WATAUGA","10916","12364","382","52","17","0","0","0","19932","38233","814","60","8","365","422","2954","807","1218","18973","21786","2904","43663","1"
"WAYNE","26379","25956","454","20","347","0","0","1","22661","41805","23496","137","4","539","360","5642","3835","3444","31737","38091","5990","75818","1"
"WILKES","6577","24439","209","6","67","0","0","0","13280","38949","1610","46","0","135","116","2856","866","1044","19724","21774","3080","44578","1"
"WILSON","24445","14105","253","11","145","0","0","2","16734","27183","21910","119","0","285","164","3889","2145","2059","23181","29190","3324","55695","1"
"YADKIN","2868","14344","134","7","28","2","0","0","7831","21872","735","23","1","66","39","1655","823","1065","11251","12350","1613","25214","1"
"YANCEY","3643","5464","86","4","21","0","0","0","5244","13191","75","27","1","31","24","960","153","167","6519","7083","860","14462","1"
