"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36563","37848","640","43","307","8","7","18","41158","74661","23929","266","19","1258","653","9951","5855","7124","48297","58258","10037","116592","1"
"ALEXANDER","3785","12618","116","5","80","5","2","11","8921","22127","937","33","2","152","38","1791","463","567","11422","12250","1871","25543","1"
"ALLEGHANY","1580","3540","35","1","20","0","0","2","2892","7069","75","11","0","5","13","739","158","240","3576","3811","683","8070","1"
"ANSON","7848","3337","53","5","45","1","2","8","4537","6636","6063","32","1","91","23","2753","237","181","5878","7137","2821","15836","1"
"ASHE","3441","9417","97","5","34","0","0","1","7276","18414","112","25","3","55","20","1389","253","343","9016","9918","1337","20271","1"
"AVERY","1135","7059","62","5","22","0","1","2","3962","11012","55","16","0","26","14","990","135","128","5446","5897","905","12248","1"
"BEAUFORT","9221","13050","123","9","66","2","6","18","10735","23287","6483","39","3","58","54","2531","775","729","13994","16547","2689","33230","1"
"BERTIE","7029","1761","38","1","21","2","1","3","3306","4518","6594","17","1","27","15","917","73","54","5023","6216","923","12162","1"
"BLADEN","8274","5786","76","8","68","0","7","17","8205","12356","7061","395","6","27","88","1965","543","632","9493","11257","1691","22441","1"
"BRUNSWICK","27090","56841","689","34","331","5","6","16","53139","114510","8969","401","14","594","247","10736","2680","2466","58443","67596","12112","138151","1"
"BUNCOMBE","71385","44727","1530","229","697","19","14","60","91734","172892","10032","363","45","1610","1025","18326","6102","5908","89203","104173","17019","210395","1"
"BURKE","11546","24706","343","21","132","8","4","21","22568","49318","3047","95","2","949","130","4262","1546","1577","25883","28823","4643","59349","1"
"CABARRUS","42911","51600","1092","112","834","14","30","72","60334","95878","32114","416","22","4043","706","15785","8035","8234","65302","76425","15272","156999","1"
"CALDWELL","8820","27679","341","15","143","9","5","12","18120","45797","2529","77","0","202","144","5319","1076","1294","24246","26939","3959","55144","1"
"CAMDEN","1202","3232","67","6","29","1","0","2","3641","6611","854","8","2","35","16","501","153","73","3676","3949","555","8180","1"
"CARTERET","8547","26325","334","20","104","9","3","11","20866","48478","2065","99","7","312","122","4289","847","812","24343","27383","4493","56219","1"
"CASWELL","5517","4633","59","1","27","1","2","2","5062","9520","4316","24","1","37","46","1097","263","283","6629","7545","1130","15304","1"
"CATAWBA","19556","50566","651","50","460","21","18","59","43371","88301","8775","154","10","2610","320","9468","5114","5424","49580","55188","9984","114752","1"
"CHATHAM","20788","14838","304","27","155","2","7","5","26391","45325","5739","124","10","1238","258","7423","2400","2640","25535","29628","7354","62517","1"
"CHEROKEE","3021","12660","143","7","37","5","1","5","8018","22135","245","115","2","99","31","985","285","265","11277","12082","538","23897","1"
"CHOWAN","3183","3175","41","2","32","1","1","5","3412","6493","2546","15","6","17","23","629","123","95","4289","5112","451","9852","1"
"CLAY","1276","4988","52","2","5","0","2","2","3581","9257","43","16","0","18","11","479","84","102","4510","4947","451","9908","1"
"CLEVELAND","18356","27321","391","19","252","5","5","30","21755","46871","12862","95","7","360","221","6380","1338","1228","28589","33338","6207","68134","1"
"COLUMBUS","12429","11537","118","7","62","4","2","5","12233","22072","9869","936","4","60","84","2739","633","615","15478","18238","2681","36397","1"
"CRAVEN","18523","28339","537","40","279","12","10","17","26723","51980","13310","180","8","1241","269","4974","2518","2296","31888","37594","4998","74480","1"
"CUMBERLAND","82316","50090","1712","149","1416","36","62","127","78375","83659","83285","2335","122","3510","1985","25164","14223","14285","84669","105253","24361","214283","1"
"CURRITUCK","3000","10177","195","6","98","0","1","6","10058","20136","1154","42","3","121","67","1527","491","286","10667","11330","1544","23541","1"
"DARE","6680","11133","221","16","85","3","6","3","13527","28527","515","33","1","117","64","1771","646","387","14311","15575","1788","31674","1"
"DAVIDSON","20725","58310","677","32","431","15","13","42","39246","93118","10957","252","6","953","275","10313","3617","3847","51199","57876","10416","119491","1"
"DAVIE","4446","16932","155","14","93","1","1","4","11282","27477","1911","42","0","144","84","2444","826","1008","14556","16133","2239","32928","1"
"DUPLIN","9922","10423","118","10","79","4","3","8","10981","18298","7781","61","3","66","127","3378","1834","2513","13285","15435","2828","31548","1"
