"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36462","37946","639","49","0","0","0","0","42710","75116","24157","259","19","1290","645","10137","6183","7382","48796","58818","10192","117806","1"
"ALEXANDER","3713","12657","119","5","0","0","0","0","9088","22188","933","32","2","155","37","1757","478","577","11456","12263","1863","25582","1"
"ALLEGHANY","1542","3583","37","1","0","0","0","0","2956","7112","77","10","0","8","13","727","172","255","3615","3834","670","8119","1"
"ANSON","7615","3358","54","6","0","0","0","0","4615","6576","6003","34","2","87","25","2663","258","202","5839","7077","2732","15648","1"
"ASHE","3398","9504","100","5","0","0","0","0","7446","18604","112","26","2","56","18","1372","263","348","9118","10008","1327","20453","1"
"AVERY","1126","7047","66","4","0","0","0","0","4021","11028","55","17","0","28","14","977","145","136","5458","5909","897","12264","1"
"BEAUFORT","9100","13163","120","10","0","0","0","0","11007","23446","6479","38","3","60","52","2509","813","763","14117","16601","2682","33400","1"
"BERTIE","7010","1783","41","1","0","0","0","0","3383","4544","6617","16","1","28","15","925","72","52","5028","6254","936","12218","1"
"BLADEN","8151","5882","75","9","0","0","0","0","8345","12404","7016","395","6","27","88","1961","565","641","9483","11277","1702","22462","1"
"BRUNSWICK","27246","58024","710","37","0","0","0","0","55233","117318","9128","406","12","628","239","10648","2871","2602","59824","69242","12184","141250","1"
"BUNCOMBE","70988","44756","1532","233","0","0","0","0","93956","174111","10138","365","44","1657","1004","17805","6341","6091","89925","104929","16611","211465","1"
"BURKE","11416","24888","353","21","0","0","0","0","22997","49599","3042","96","2","966","130","4213","1627","1645","26067","28991","4617","59675","1"
"CABARRUS","42976","51748","1075","120","0","0","0","0","62649","96560","32583","417","21","4189","703","15665","8430","8547","66037","77271","15260","158568","1"
"CALDWELL","8708","27721","343","15","0","0","0","0","18523","45769","2527","76","0","208","144","5441","1145","1346","24296","27000","4014","55310","1"
"CAMDEN","1193","3336","64","6","0","0","0","0","3758","6684","860","8","2","39","16","580","168","80","3730","3985","642","8357","1"
"CARTERET","8454","26477","341","22","0","0","0","0","21293","48876","2070","99","7","320","122","4201","892","833","24551","27603","4433","56587","1"
"CASWELL","5481","4711","59","2","0","0","0","0","5189","9637","4323","24","1","37","47","1098","275","294","6676","7625","1141","15442","1"
"CATAWBA","19513","50930","662","51","0","0","0","0","44994","89222","8855","157","10","2699","316","9493","5398","5661","50148","55923","10079","116150","1"
"CHATHAM","20846","14957","310","28","0","0","0","0","27187","46007","5776","128","9","1316","250","7266","2576","2749","25909","30099","7320","63328","1"
"CHEROKEE","2974","12955","147","7","0","0","0","0","8212","22536","250","116","2","99","30","964","298","274","11485","12261","549","24295","1"
"CHOWAN","3156","3208","42","1","0","0","0","0","3478","6529","2539","16","6","18","23","621","133","96","4305","5135","445","9885","1"
"CLAY","1271","5057","53","2","0","0","0","0","3627","9358","43","16","0","18","10","480","85","101","4562","4994","454","10010","1"
"CLEVELAND","18166","27479","398","21","0","0","0","0","22430","47194","12929","97","7","378","213","6250","1426","1276","28788","33587","6119","68494","1"
"COLUMBUS","12266","11669","118","7","0","0","0","0","12484","22184","9873","950","4","58","83","2711","681","645","15548","18324","2672","36544","1"
"CRAVEN","18469","28542","541","40","0","0","0","0","27590","52431","13413","181","8","1275","261","4954","2659","2383","32241","37947","4994","75182","1"
"CUMBERLAND","82310","50462","1747","148","0","0","0","0","82443","84436","84242","2369","125","3623","1959","25461","14895","14724","85889","106558","24663","217110","1"
"CURRITUCK","3013","10400","202","5","0","0","0","0","10426","20606","1172","43","3","127","66","1516","513","302","10918","11586","1542","24046","1"
"DARE","6618","11247","224","17","0","0","0","0","13833","28788","517","32","1","122","62","1734","683","411","14445","15741","1753","31939","1"
"DAVIDSON","20619","58650","682","33","0","0","0","0","40409","93719","11099","254","6","982","265","10219","3849","4018","51668","58335","10390","120393","1"
"DAVIE","4425","17011","154","13","0","0","0","0","11527","27661","1925","41","0","149","85","2394","875","1047","14637","16262","2231","33130","1"
