"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37090","35914","679","10","0","0","36716","72426","22658","260","10","0","0","0","15055","5398","46069","56056","8284","110409","0"
"ALEXANDER","4317","11950","117","1","0","0","8245","21649","929","32","2","0","0","0","2018","449","11211","11909","1510","24630","0"
"ALLEGHANY","1837","3211","37","0","0","0","2678","6902","72","7","0","0","0","0","782","215","3464","3716","583","7763","0"
"ANSON","8974","2987","51","1","0","0","3907","6695","6415","30","0","0","0","0","2780","113","6045","7314","2561","15920","0"
"ASHE","3867","8991","103","1","0","0","6694","18102","112","26","2","0","0","0","1414","279","8871","9758","1027","19656","0"
"AVERY","1272","7147","50","1","0","0","3878","11197","54","19","0","0","0","0","1078","88","5506","6046","796","12348","0"
"BEAUFORT","10499","12416","134","1","0","0","10359","23359","7089","40","2","0","0","0","2919","571","14298","16842","2269","33409","0"
"BERTIE","7788","1616","38","0","0","0","3063","4522","7130","19","1","0","0","0","833","48","5245","6544","716","12505","0"
"BLADEN","9459","5311","82","0","0","0","7304","12516","7498","396","2","0","0","0","1744","532","9698","11500","958","22156","0"
"BRUNSWICK","26840","50161","671","9","0","0","46727","103180","8633","366","6","0","0","0","12223","1795","52829","61192","10387","124408","0"
"BUNCOMBE","72433","44384","1584","36","0","0","83562","167719","9862","336","44","0","0","0","24038","4773","85768","101016","15215","201999","0"
"BURKE","12845","22978","345","4","0","0","21248","48236","3033","92","1","0","0","0","6058","1238","25242","28230","3948","57420","0"
"CABARRUS","43042","50416","1189","23","0","0","54890","95276","29715","376","10","0","0","0","24183","6505","62738","73678","13144","149560","0"
"CALDWELL","9596","26159","358","2","0","0","16919","45778","2535","70","0","0","0","0","4651","1021","23611","26045","3378","53034","0"
"CAMDEN","1429","3028","70","0","0","0","3607","6653","917","10","1","0","0","0","553","49","3717","4001","416","8134","0"
"CARTERET","9553","25215","338","3","0","0","19662","47237","2197","100","10","0","0","0","5227","641","23694","26830","4247","54771","0"
"CASWELL","6083","4120","52","2","0","0","4730","9249","4538","21","1","0","0","0","1178","206","6577","7495","915","14987","0"
"CATAWBA","20363","47209","635","6","0","0","39831","84665","8515","143","4","0","0","0","14717","4306","47166","52907","7971","108044","0"
"CHATHAM","20922","13953","317","1","0","0","23742","43851","5831","119","2","0","0","0","9132","2093","24524","28536","5875","58935","0"
"CHEROKEE","3389","11273","133","1","0","0","7471","20716","237","117","1","0","0","0","1196","207","10498","11322","447","22267","0"
"CHOWAN","3696","3049","43","0","0","0","3389","6595","2828","12","4","0","0","0","738","79","4406","5404","367","10177","0"
"CLAY","1409","4558","58","0","0","0","3423","8870","41","15","0","0","0","0","522","82","4344","4712","392","9448","0"
"CLEVELAND","20041","25232","389","4","0","0","19979","46021","12952","86","4","0","0","0","6582","904","27994","32663","4988","65645","0"
"COLUMBUS","15216","10596","110","1","0","0","11247","22421","10694","968","2","0","0","0","3085","483","16072","18853","2245","37170","0"
"CRAVEN","20168","27301","562","4","0","0","25366","51194","14013","166","8","0","0","0","8020","1912","31488","37403","4510","73401","0"
"CUMBERLAND","86689","47729","1714","30","0","0","70378","83879","82279","2276","69","0","0","0","38037","12532","82546","103385","20609","206540","0"
"CURRITUCK","3450","9813","225","3","0","0","9872","20319","1176","44","3","0","0","0","1821","216","10758","11396","1209","23363","0"
"DARE","7578","11040","254","7","0","0","13209","28990","530","36","1","0","0","0","2531","309","14396","15909","1783","32088","0"
"DAVIDSON","21384","54704","643","1","0","0","35993","90011","10261","240","7","0","0","0","12206","2801","48958","55534","8233","112725","0"
"DAVIE","4700","16159","158","1","0","0","10502","26589","1882","41","1","0","0","0","3007","739","14058","15570","1892","31520","0"
"DUPLIN","10893","9490","128","1","0","0","10016","17990","7981","62","1","0","0","0","4494","1977","12846","15200","2482","30528","0"
"DURHAM","123610","23272","1182","34","0","0","81689","111043","72298","566","32","0","0","0","45848","10564","90681","115375","23731","229787","0"
"EDGECOMBE","20655","6499","103","1","0","0","6378","11901","19025","62","2","0","0","0","2646","537","13707","18035","1894","33636","0"
"FORSYTH","97189","70587","1655","29","0","0","87721","156114","64109","499","26","0","0","0","36433","12148","105864","130169","21148","257181","0"
"FRANKLIN","16692","15626","364","3","0","0","17067","31598","11650","136","3","0","0","0","6365","1593","20844","23994","4914","49752","0"
"GASTON","40118","59217","1142","11","0","0","50903","105813","26077","333","5","0","0","0","19163","5196","64209","75850","11332","151391","0"
"GATES","3514","2005","33","0","0","0","2504","4954","2449","16","0","0","0","0","637","50","3503","4009","544","8056","0"
"GRAHAM","1140","2978","31","0","0","0","1833","5437","8","263","1","0","0","0","273","33","2801","2988","193","5982","0"
"GRANVILLE","16022","10727","203","2","0","0","12626","22941","11396","82","3","0","0","0","5158","1075","16216","18930","4434","39580","0"
"GREENE","4963","2480","29","1","0","0","3350","5915","3761","12","0","0","0","0","1135","462","4668","5607","548","10823","0"
"GUILFORD","154885","88106","2173","38","0","0","121777","190617","121838","929","21","0","0","0","53574","12703","153732","192350","20897","366979","0"
"HALIFAX","20718","4801","104","2","0","0","9839","13557","18299","1033","4","0","0","0","2571","267","15084","18549","1831","35464","0"
"HARNETT","23803","29743","765","14","0","0","27908","50959","16799","463","17","0","0","0","13995","4729","34158","40213","7862","82233","0"
"HAYWOOD","12421","15802","323","5","0","0","16473","41563","458","114","1","0","0","0","2888","543","20248","23129","1647","45024","0"
