"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38249","36464","698","0","0","0","37174","74174","23052","277","8","0","0","0","15074","5310","47056","57438","8091","112585","0"
"ALEXANDER","4567","11934","125","0","0","0","8283","21979","951","34","2","0","0","0","1943","430","11376","12122","1411","24909","0"
"ALLEGHANY","1908","3135","38","0","0","0","2617","6900","72","7","0","0","0","0","719","210","3464","3698","536","7698","0"
"ANSON","9152","2964","46","0","0","0","3836","6702","6465","29","0","0","0","0","2802","104","6056","7368","2574","15998","0"
"ASHE","4052","9054","109","0","0","0","6659","18366","115","26","1","0","0","0","1366","287","8994","9918","962","19874","0"
"AVERY","1337","7190","56","0","0","0","3910","11379","54","19","0","0","0","0","1041","93","5595","6125","773","12493","0"
"BEAUFORT","10717","12257","129","0","0","0","10070","23199","7143","36","2","0","0","0","2793","536","14191","16833","2149","33173","0"
"BERTIE","8103","1657","39","0","0","0","3061","4611","7401","20","1","0","0","0","827","45","5422","6733","705","12860","0"
"BLADEN","9561","5170","77","0","0","0","7143","12438","7473","392","2","0","0","0","1646","505","9626","11460","865","21951","0"
"BRUNSWICK","27333","49668","673","0","0","0","46313","102894","8864","380","5","0","0","0","11844","1747","53049","61119","9819","123987","0"
"BUNCOMBE","74745","45986","1689","0","0","0","84891","172530","10547","368","37","0","0","0","23829","4799","88811","104028","14472","207311","0"
"BURKE","13572","23144","357","0","0","0","21521","49290","3138","92","1","0","0","0","6073","1207","25977","28841","3776","58594","0"
"CABARRUS","44155","51361","1216","0","0","0","55518","97729","30160","390","8","0","0","0","23963","6510","64231","75381","12638","152250","0"
"CALDWELL","10160","26269","375","0","0","0","17166","46720","2647","74","0","0","0","0","4529","1042","24182","26612","3176","53970","0"
"CAMDEN","1460","3002","66","0","0","0","3556","6608","921","9","1","0","0","0","545","49","3686","4008","390","8084","0"
"CARTERET","9661","24780","318","0","0","0","19193","46815","2219","98","10","0","0","0","4810","618","23470","26588","3894","53952","0"
"CASWELL","6367","4082","54","0","0","0","4807","9424","4694","22","1","0","0","0","1169","206","6723","7706","881","15310","0"
"CATAWBA","21355","47451","626","0","0","0","39755","85944","8838","145","3","0","0","0","14257","4202","48001","53820","7366","109187","0"
"CHATHAM","21281","14133","327","0","0","0","23551","44353","6029","123","1","0","0","0","8786","2093","24855","28936","5501","59292","0"
"CHEROKEE","3672","11336","134","0","0","0","7641","21220","248","128","1","0","0","0","1186","206","10734","11631","418","22783","0"
"CHOWAN","3740","2972","35","0","0","0","3272","6491","2822","12","2","0","0","0","692","76","4337","5347","335","10019","0"
"CLAY","1465","4561","62","0","0","0","3468","8978","44","16","1","0","0","0","517","82","4391","4773","392","9556","0"
"CLEVELAND","21158","25459","398","0","0","0","20313","47330","13467","95","4","0","0","0","6432","869","28822","33735","4771","67328","0"
"COLUMBUS","15221","10256","106","0","0","0","10913","22169","10424","952","1","0","0","0","2950","432","15712","18604","2180","36496","0"
"CRAVEN","20201","26738","535","0","0","0","24222","50160","13952","169","9","0","0","0","7406","1802","30882","36863","3951","71696","0"
"CUMBERLAND","88235","48187","1718","0","0","0","69568","84526","82963","2282","61","0","0","0","37876","12390","82800","104282","20626","207708","0"
"CURRITUCK","3406","9289","214","0","0","0","9348","19393","1130","43","3","0","0","0","1688","193","10284","10875","1098","22257","0"
"DARE","7660","10875","243","0","0","0","12859","28584","528","35","1","0","0","0","2489","289","14184","15710","1743","31637","0"
"DAVIDSON","22191","55010","646","0","0","0","36263","91494","10383","247","6","0","0","0","11980","2695","49779","56435","7896","114110","0"
"DAVIE","4886","16323","164","0","0","0","10524","27039","1927","41","1","0","0","0","2889","736","14330","15813","1754","31897","0"
"DUPLIN","11390","9467","133","0","0","0","10082","18316","8245","60","1","0","0","0","4450","1975","13114","15509","2449","31072","0"
"DURHAM","126368","24438","1264","0","0","0","82092","112911","75509","588","21","0","0","0","45133","10499","93490","118099","22573","234162","0"
"EDGECOMBE","21593","6594","103","0","0","0","6466","12228","19856","66","2","0","0","0","2604","545","14255","18721","1780","34756","0"
"FORSYTH","102564","72854","1670","0","0","0","89593","160617","68568","523","25","0","0","0","36948","12305","110458","135091","21132","266681","0"
"FRANKLIN","16974","15518","359","0","0","0","16666","31590","11717","144","3","0","0","0","6063","1505","20982","24007","4528","49517","0"
"GASTON","41434","59899","1159","0","0","0","51319","107758","26573","350","5","0","0","0","19125","5061","65471","77151","11189","153811","0"
"GATES","3637","2013","33","0","0","0","2553","5103","2511","15","0","0","0","0","607","50","3587","4132","517","8236","0"
"GRAHAM","1241","2981","32","0","0","0","1801","5506","8","269","1","0","0","0","271","30","2841","3025","189","6055","0"
