"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38059","30758","321","0","0","0","23596","67465","18929","227","0","0","0","0","6113","1854","40449","50144","2141","92734","0"
"ALEXANDER","6856","10322","55","0","0","0","6257","21946","996","28","0","0","0","0","520","192","11192","12149","149","23490","0"
"ALLEGHANY","2893","2326","26","0","0","0","1820","6782","80","11","0","0","0","0","192","135","3323","3693","49","7065","0"
"ANSON","12147","2285","15","0","0","0","2511","7499","7541","35","0","0","0","0","1883","52","6874","8208","1876","16958","0"
"ASHE","5762","7636","45","0","0","0","4594","17647","93","18","0","0","0","0","279","131","8511","9470","56","18037","0"
"AVERY","1385","6759","39","0","0","0","2983","10812","87","26","0","0","0","0","241","61","5203","5879","84","11166","0"
"BEAUFORT","14266","10061","90","0","0","0","7431","22698","8225","33","0","0","0","0","892","239","14292","17091","465","31848","0"
"BERTIE","10528","1392","12","0","0","0","2077","4957","8476","18","0","0","0","0","558","22","6055","7568","386","14009","0"
"BLADEN","14162","2933","26","0","0","0","4970","12885","8272","292","0","0","0","0","642","247","10105","11864","122","22091","0"
"BRUNSWICK","26095","31017","296","0","0","0","27374","73408","8561","247","0","0","0","0","2566","736","38996","44735","1051","84782","0"
"BUNCOMBE","72372","45161","1037","0","0","0","61007","158956","10672","364","0","0","0","0","9585","2123","80992","95680","2905","179577","0"
"BURKE","19560","19536","230","0","0","0","16399","50235","3341","74","0","0","0","0","2075","470","26063","29422","240","55725","0"
"CABARRUS","38644","45797","555","0","0","0","34694","91797","20008","322","0","0","0","0","7563","2826","54019","63898","1773","119690","0"
"CALDWELL","15358","23430","305","0","0","0","13297","48176","2803","52","0","0","0","0","1359","553","24756","27385","249","52390","0"
"CAMDEN","2626","2014","35","0","0","0","2449","5838","1065","12","0","0","0","0","209","31","3403","3650","71","7124","0"
"CARTERET","13148","20525","214","0","0","0","15561","44986","2685","95","0","0","0","0","1682","345","22801","25823","824","49448","0"
"CASWELL","8394","3345","25","0","0","0","3249","9305","5300","18","0","0","0","0","390","78","6755","8095","163","15013","0"
"CATAWBA","27425","42422","312","0","0","0","28185","83951","9097","119","0","0","0","0","5177","1739","45139","52502","703","98344","0"
"CHATHAM","19822","11966","195","0","0","0","14441","37196","6191","95","0","0","0","0","2942","920","20513","24368","1543","46424","0"
"CHEROKEE","6637","9104","97","0","0","0","6389","21505","229","131","0","0","0","0","362","123","10388","11776","63","22227","0"
"CHOWAN","5121","2472","14","0","0","0","2455","6686","3125","11","0","0","0","0","240","36","4476","5517","69","10062","0"
"CLAY","2334","3376","35","0","0","0","2893","8429","39","14","0","0","0","0","156","37","4083","4507","48","8638","0"
"CLEVELAND","26854","18167","166","0","0","0","13531","44036","13113","76","0","0","0","0","1493","401","26408","31897","413","58718","0"
"COLUMBUS","21688","5779","47","0","0","0","6862","21814","10870","944","0","0","0","0","748","153","15418","18762","196","34376","0"
"CRAVEN","25114","22486","288","0","0","0","18823","47672","15503","133","0","0","0","0","3403","1085","29801","35978","932","66711","0"
"CUMBERLAND","94474","44515","739","0","0","0","50195","88064","79522","1964","0","0","0","0","20373","8331","82527","102290","5106","189923","0"
"CURRITUCK","4358","5933","112","0","0","0","6932","15781","984","48","0","0","0","0","522","112","8251","8905","179","17335","0"
"DARE","9253","8128","173","0","0","0","9851","26052","562","36","0","0","0","0","755","163","13024","14211","170","27405","0"
"DAVIDSON","27824","46053","386","0","0","0","25180","87000","9368","227","0","0","0","0","2848","1068","46066","52891","486","99443","0"
"DAVIE","5785","14606","84","0","0","0","7595","25242","1916","34","0","0","0","0","878","309","13017","14939","114","28070","0"
"DUPLIN","14553","7403","74","0","0","0","6590","18123","8915","44","0","0","0","0","1538","934","12517","15297","806","28620","0"
"DURHAM","117579","27320","858","0","0","0","57389","101075","79378","543","0","0","0","0","22150","5393","86697","110348","6101","203146","0"
"EDGECOMBE","27612","5881","57","0","0","0","4106","13798","22989","51","0","0","0","0","818","243","16471","20877","308","37656","0"
"FORSYTH","99641","72969","922","0","0","0","59956","153612","65304","444","0","0","0","0","14128","5634","102311","127270","3907","233488","0"
"FRANKLIN","18351","11974","170","0","0","0","9553","27165","11037","106","0","0","0","0","1740","591","18415","20918","715","40048","0"
"GASTON","44788","49691","498","0","0","0","34945","102213","21112","300","0","0","0","0","6297","2137","57658","69919","2345","129922","0"
"GATES","4719","1524","18","0","0","0","1811","4937","2818","10","0","0","0","0","307","26","3585","4208","279","8072","0"
"GRAHAM","2144","2673","19","0","0","0","1453","5847","3","314","0","0","0","0","125","42","3001","3229","59","6289","0"
"GRANVILLE","18829","8287","115","0","0","0","7953","21779","11856","79","0","0","0","0","1470","452","15606","18437","1141","35184","0"
"GREENE","6892","1849","26","0","0","0","2207","6411","4180","12","0","0","0","0","371","231","5041","5917","16","10974","0"
"GUILFORD","157803","91213","1441","0","0","0","84258","196259","114687","924","0","0","0","0","22845","5671","147500","184314","2901","334715","0"
"HALIFAX","25812","4270","66","0","0","0","6979","14694","20103","1101","0","0","0","0","1229","198","16129","20587","411","37127","0"
"HARNETT","26428","22494","392","0","0","0","16640","45850","15317","438","0","0","0","0","4349","2049","29634","35708","612","65954","0"
"HAYWOOD","17636","11924","151","0","0","0","11242","39747","428","93","0","0","0","0","685","241","18812","21901","240","40953","0"
"HENDERSON","17326","29680","332","0","0","0","28761","70772","2214","132","0","0","0","0","2981","1238","34574","40901","624","76099","0"
"HERTFORD","11029","1391","27","0","0","0","2043","4882","9133","104","0","0","0","0","371","55","6248","8141","101","14490","0"
"HOKE","14645","6022","125","0","0","0","8285","13123","11539","2125","0","0","0","0","2290","1377","13023","16009","45","29077","0"
"HYDE","2175","490","8","0","0","0","735","2482","852","3","0","0","0","0","71","14","1578","1798","32","3408","0"
"IREDELL","31003","45110","448","0","0","0","32759","90851","13205","211","0","0","0","0","5053","1915","51032","57284","1004","109320","0"
"JACKSON","10102","6459","114","0","0","0","8833","21724","458","1494","0","0","0","0","1832","230","11256","12963","1289","25508","0"
"JOHNSTON","37578","42280","511","0","0","0","30337","86086","18020","315","0","0","0","0","6285","2583","50537","58814","1355","110706","0"
"JONES","3994","1646","24","0","0","0","1643","4621","2503","14","0","0","0","0","169","53","3374","3880","53","7307","0"
"LEE","14735","9158","111","0","0","0","8163","22811","7161","107","0","0","0","0","2088","1430","14549","17410","208","32167","0"
"LENOIR","21970","9092","77","0","0","0","6886","20749","16194","57","0","0","0","0","1025","330","16648","21066","311","38025","0"
"LINCOLN","14614","21961","154","0","0","0","14589","46435","3002","77","0","0","0","0","1804","854","24064","26725","529","51318","0"
"MACON","7071","9479","89","0","0","0","7475","23325","163","46","0","0","0","0","580","161","11078","12854","182","24114","0"
"MADISON","6767","4103","89","0","0","0","4819","15130","144","19","0","0","0","0","485","60","7477","7912","389","15778","0"
"MARTIN","10735","3118","44","0","0","0","2978","9147","7408","29","0","0","0","0","291","81","7574","9199","102","16875","0"
"MCDOWELL","9125","9877","94","0","0","0","8323","26088","849","23","0","0","0","0","459","204","12886","14533","0","27419","0"
"MECKLENBURG","288469","162188","2920","0","0","0","182409","364495","210038","1772","0","0","0","0","59681","19993","281378","342949","11659","635986","0"
"MITCHELL","1113","6752","21","0","0","0","2929","10620","24","13","0","0","0","0","158","55","5094","5668","53","10815","0"
"MONTGOMERY","7532","4432","31","0","0","0","3461","11331","3416","44","0","0","0","0","665","260","7092","8281","83","15456","0"
"MOORE","16860","25478","279","0","0","0","19011","51463","7986","308","0","0","0","0","1871","657","28064","33546","18","61628","0"
