"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39525","31210","288","0","0","23072","68839","19081","235","0","5940","1696","41202","50976","1917","94095"
"ALEXANDER","7255","10611","49","0","0","6235","22572","1038","30","0","510","195","11555","12448","147","24150"
"ALLEGHANY","3026","2337","21","0","0","1768","6884","80","11","0","177","125","3356","3750","46","7152"
"ANSON","12524","2382","15","0","0","2358","7795","7729","39","0","1716","45","7064","8479","1736","17279"
"ASHE","6107","7806","45","0","0","4549","18136","92","18","0","261","126","8728","9727","52","18507"
"AVERY","1591","7282","30","0","0","3174","11681","102","29","0","265","64","5627","6364","86","12077"
"BEAUFORT","15015","10161","86","0","0","7226","23117","8506","36","0","829","227","14547","17537","404","32488"
"BERTIE","10953","1418","13","0","0","2044","5109","8710","18","0","591","29","6197","7846","385","14428"
"BLADEN","14769","2965","27","0","0","4786","13184","8438","288","0","637","230","10279","12146","122","22547"
"BRUNSWICK","26875","30662","261","0","0","26169","72627","8668","244","0","2428","705","38771","44349","847","83967"
"BUNCOMBE","75616","47381","891","0","0","60564","163288","11080","383","0","9701","2011","83457","98161","2834","184452"
"BURKE","20890","20071","208","0","0","16524","51987","3516","77","0","2113","470","26886","30567","240","57693"
"CABARRUS","39614","46337","495","0","0","33700","93150","19587","316","0","7093","2701","54436","64163","1547","120146"
"CALDWELL","16188","23799","268","0","0","13052","49082","2853","53","0","1319","519","25120","27927","260","53307"
"CAMDEN","2820","2031","28","0","0","2431","5985","1107","12","0","206","30","3473","3760","77","7310"
"CARTERET","14079","20798","202","0","0","15342","45914","2757","101","0","1649","324","23337","26296","788","50421"
"CASWELL","8798","3410","21","0","0","3227","9564","5487","19","0","386","73","6963","8346","147","15456"
"CATAWBA","29372","43821","277","0","0","28298","87086","9412","127","0","5143","1684","46754","54371","643","101768"
"CHATHAM","20311","11975","162","0","0","13967","37204","6276","94","0","2841","837","20647","24411","1357","46415"
"CHEROKEE","6685","8859","71","0","0","6010","20938","225","124","0","338","112","10124","11438","63","21625"
"CHOWAN","5494","2549","14","0","0","2504","6975","3335","10","0","241","38","4714","5772","75","10561"
"CLAY","2498","3385","30","0","0","2932","8636","40","17","0","152","39","4182","4641","22","8845"
"CLEVELAND","28574","19029","143","0","0","13980","46451","13615","87","0","1573","440","27735","33643","348","61726"
"COLUMBUS","23506","6183","48","0","0","7290","23559","11720","988","0","760","167","16629","20267","131","37027"
"CRAVEN","26789","23241","249","0","0","19053","49683","16089","134","0","3426","1125","30959","37445","928","69332"
"CUMBERLAND","101902","47850","722","0","0","51389","95050","83423","2114","0","21276","9021","88527","108839","4497","201863"
"CURRITUCK","4609","5831","90","0","0","6818","15822","974","51","0","501","118","8240","8969","139","17348"
"DARE","9648","8177","155","0","0","9610","26229","556","38","0","767","169","13105","14355","130","27590"
"DAVIDSON","29945","47797","353","0","0","25761","91071","9786","252","0","2747","1059","48175","55316","365","103856"
"DAVIE","6044","14790","75","0","0","7355","25500","1934","33","0","797","297","13099","15081","84","28264"
"DUPLIN","15165","7474","67","0","0","6544","18606","9179","42","0","1423","880","12850","15751","649","29250"
"DURHAM","118143","27803","696","0","0","54615","101891","78210","522","0","20634","4939","86019","110209","5029","201257"
"EDGECOMBE","29014","6087","50","0","0","3935","14462","23825","50","0","749","225","17026","21792","268","39086"
"FORSYTH","105776","76049","836","0","0","58423","160236","67176","454","0","13218","5362","106330","131862","2892","241084"
"FRANKLIN","18884","12082","153","0","0","9127","27374","11150","111","0","1611","567","18544","21096","606","40246"
"GASTON","46868","50835","430","0","0","34663","105288","21310","314","0","5884","2039","58992","71699","2105","132796"
"GATES","4939","1548","18","0","0","1812","5070","2924","10","0","313","26","3710","4327","280","8317"
"GRAHAM","2310","2822","13","0","0","1479","6190","2","308","0","124","43","3175","3396","53","6624"
"GRANVILLE","19869","8700","108","0","0","7946","22767","12281","95","0","1480","448","16273","19278","1072","36623"
"GREENE","7164","1900","22","0","0","2163","6582","4311","12","0","344","220","5163","6073","13","11249"
"GUILFORD","169285","95403","1305","0","0","83588","206960","120619","990","0","21012","5667","154912","193236","1433","349581"
"HALIFAX","26586","4539","67","0","0","6601","15057","20398","1110","0","1228","191","16390","21024","379","37793"
"HARNETT","28335","23449","369","0","0","16777","48210","15957","462","0","4301","2004","30878","37517","535","68930"
"HAYWOOD","18549","12192","126","0","0","11184","40847","423","102","0","679","248","19352","22465","234","42051"
"HENDERSON","18293","30597","290","0","0","28386","72233","2257","140","0","2936","1210","35325","41655","586","77566"
"HERTFORD","11538","1466","17","0","0","2032","5137","9429","107","0","380","54","6440","8534","79","15053"
"HOKE","15284","6304","103","0","0","8378","13811","11711","2193","0","2354","1383","13454","16565","50","30069"
"HYDE","2264","497","4","0","0","711","2527","874","4","0","71","14","1606","1838","32","3476"
"IREDELL","32631","45277","373","0","0","31825","91689","13380","217","0","4820","1791","51416","57799","891","110106"
"JACKSON","10673","6625","97","0","0","8908","22452","474","1554","0","1823","238","11626","13428","1249","26303"
"JOHNSTON","38469","41741","425","0","0","28983","85729","17738","317","0","5834","2306","49995","58312","1311","109618"
"JONES","4177","1676","19","0","0","1609","4717","2576","17","0","171","53","3440","3995","46","7481"
"LEE","15929","9893","103","0","0","8386","24587","7554","118","0","2052","1390","15575","18548","188","34311"
"LENOIR","22979","9411","63","0","0","6568","21398","16650","60","0","913","319","17198","21666","157","39021"
"LINCOLN","15395","22012","118","0","0","14422","47085","3058","81","0","1723","813","24374","27098","475","51947"
"MACON","7571","9848","72","0","0","7486","24164","167","48","0","598","158","11480","13297","200","24977"
"MADISON","7180","4275","64","0","0","4758","15650","125","22","0","480","57","7750","8173","354","16277"
"MARTIN","11370","3183","39","0","0","2978","9470","7768","37","0","295","78","7873","9606","91","17570"
"MCDOWELL","9722","10139","80","0","0","8373","26937","864","24","0","489","211","13274","15040","0","28314"
"MECKLENBURG","303365","171989","2567","0","0","185020","385966","215682","1867","0","59426","19561","294025","357762","11154","662941"
"MITCHELL","1264","7296","18","0","0","3068","11438","25","15","0","168","62","5447","6151","48","11646"
"MONTGOMERY","7972","4613","26","0","0","3516","11842","3578","44","0","663","250","7400","8642","85","16127"
"MOORE","17820","26161","272","0","0","19037","52888","8243","310","0","1849","646","28919","34339","32","63290"
"NASH","35789","19179","125","0","0","11728","38458","25926","286","0","2151","699","30215","36320","286","66821"
"NEW HANOVER","53896","51008","960","0","0","49567","125960","21533","333","0","7605","1911","69800","82505","3126","155431"
"NORTHAMPTON","11793","1357","11","0","0","2163","5972","9002","25","0","325","26","6665","8346","313","15324"
"ONSLOW","30103","33369","496","0","0","31033","68706","17817","318","0","8160","3698","42190","51436","1375","95001"
"ORANGE","52336","17405","568","0","0","35554","81650","12942","283","0","10988","2510","47183","56799","1881","105863"
