"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39650","30240","143","0","0","19509","67885","17899","183","0","1268","1101","39675","49280","0","89542"
"ALEXANDER","7773","10389","33","0","0","5344","22098","1045","23","0","161","135","11275","12140","0","23539"
"ALLEGHANY","3382","2279","13","0","0","1547","7001","76","8","0","41","89","3383","3802","0","7221"
"ANSON","12316","2307","6","0","0","2000","8290","7960","39","0","69","25","7317","8933","0","16629"
"ASHE","6682","7926","27","0","0","4086","18376","97","14","0","86","91","8817","9866","0","18721"
"AVERY","1590","7235","16","0","0","2779","11337","61","20","0","54","54","5444","6101","0","11620"
"BEAUFORT","15992","9697","30","0","0","6189","22975","8295","36","0","241","150","14188","17443","0","31908"
"BERTIE","11159","1401","7","0","0","1629","5286","8493","17","0","33","21","6050","7950","0","14196"
"BLADEN","15240","2741","11","0","0","4032","13075","8163","249","0","147","145","9900","12016","0","22024"
"BRUNSWICK","26959","28456","118","0","0","21360","66966","8005","217","0","600","507","35603","40639","0","76893"
"BUNCOMBE","75577","47152","403","0","0","50824","156167","10133","325","0","2993","1370","78687","93105","0","173956"
"BURKE","22202","19788","109","0","0","14437","51421","3407","70","0","689","334","26290","30049","0","56536"
"CABARRUS","37772","43249","228","0","0","27227","87075","16227","236","0","1650","1774","49152","58192","0","108476"
"CALDWELL","17626","23528","105","0","0","11168","48569","2721","47","0","427","328","24540","27654","0","52427"
"CAMDEN","3112","1912","13","0","0","2170","5894","1128","12","0","60","25","3415","3713","0","7207"
"CARTERET","15181","19357","77","0","0","12811","43600","2576","84","0","344","214","21980","24834","0","47426"
"CASWELL","9252","3171","14","0","0","2822","9433","5551","14","0","92","49","6830","8334","0","15259"
"CATAWBA","30287","43787","127","0","0","25066","86805","8493","110","0","1400","1085","45719","53092","0","99267"
"CHATHAM","20176","11178","64","0","0","11508","34761","6160","74","0","548","527","19305","22786","0","42926"
"CHEROKEE","7166","8643","32","0","0","5120","20369","202","117","0","82","82","9801","11111","0","20961"
"CHOWAN","5851","2425","9","0","0","2232","6993","3306","11","0","53","26","4677","5768","0","10517"
"CLAY","2798","3351","19","0","0","2682","8657","32","13","0","30","30","4171","4624","0","8850"
"CLEVELAND","29771","18383","63","0","0","12178","46417","12638","80","0","337","321","27115","33025","0","60395"
"COLUMBUS","24447","5789","24","0","0","6144","23607","11298","971","0","183","110","16381","19934","0","36404"
"CRAVEN","27693","22735","101","0","0","16541","49074","15243","115","0","1147","864","30172","36251","0","67070"
"CUMBERLAND","100037","47390","326","0","0","45138","95585","77831","1971","0","9633","7298","84880","105100","0","192891"
"CURRITUCK","5259","5388","47","0","0","5962","15191","962","55","0","153","97","7893","8619","0","16656"
"DARE","10186","7862","74","0","0","8452","25392","515","36","0","260","119","12606","13879","0","26574"
"DAVIDSON","31954","46628","208","0","0","22056","89307","9273","234","0","979","771","46831","53843","0","100846"
"DAVIE","6200","14490","33","0","0","6022","24461","1789","28","0","221","215","12512","14224","0","26745"
"DUPLIN","15534","6911","32","0","0","5757","18399","8808","43","0","421","547","12301","15421","0","28234"
"DURHAM","110236","27832","300","0","0","43301","95590","70554","428","0","3913","3136","78399","99850","0","181669"
"EDGECOMBE","28173","5709","20","0","0","3372","14353","22262","42","0","218","101","16004","21034","0","37274"
"FORSYTH","102986","74741","379","0","0","49230","155486","61804","395","0","3986","3421","100139","125230","0","227336"
"FRANKLIN","18757","11215","66","0","0","7260","25791","10319","97","0","455","398","17124","19825","0","37298"
"GASTON","46496","48910","202","0","0","29565","102437","18513","262","0","1323","1349","55699","68101","0","125173"
"GATES","4914","1466","8","0","0","1591","4969","2752","5","0","44","15","3549","4228","0","7979"
"GRAHAM","2457","2783","7","0","0","1319","6147","1","296","0","46","42","3153","3364","0","6566"
"GRANVILLE","19472","8068","56","0","0","6208","21387","11293","76","0","363","294","14863","18097","0","33804"
"GREENE","7406","1741","9","0","0","1775","6526","4172","15","0","105","125","4912","6007","0","10931"
"GUILFORD","161986","94450","546","0","0","70291","204691","106478","849","0","5442","3628","144843","181749","0","327273"
"HALIFAX","25439","4652","31","0","0","5053","14713","18481","1013","0","239","112","15003","19907","0","35175"
"HARNETT","27857","20936","180","0","0","13207","44747","14141","412","0","1245","1262","27841","34116","0","62180"
"HAYWOOD","19813","11848","40","0","0","9803","40476","411","100","0","193","217","19058","22338","0","41504"
"HENDERSON","18815","31179","131","0","0","25311","70858","2078","132","0","922","884","34452","40481","0","75436"
"HERTFORD","11168","1644","9","0","0","1485","5184","8731","95","0","85","34","6046","8190","0","14306"
"HOKE","14242","5492","40","0","0","6746","12456","10345","2050","0","1138","1004","11784","14682","0","26520"
"HYDE","2479","496","2","0","0","575","2553","937","5","0","15","12","1620","1908","0","3552"
"IREDELL","33578","42510","159","0","0","26174","86377","12209","155","0","1109","1205","47506","54135","0","102421"
"JACKSON","11476","6761","44","0","0","7709","23006","466","1487","0","190","172","11865","13597","0","25990"
"JOHNSTON","37647","37544","181","0","0","23157","78895","15545","277","0","1730","1346","44971","52760","0","98529"
"JONES","4533","1480","10","0","0","1345","4604","2612","13","0","49","36","3372","3936","0","7368"
"LEE","16085","9366","37","0","0","7070","24113","6896","99","0","726","907","14714","17735","0","32558"
"LENOIR","22861","8858","29","0","0","5715","21261","15450","54","0","325","200","16228","21117","0","37463"
