"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39384","36670","678","30","0","65","34962","72021","22014","278","8","0","0","0","17468","4493","45674","55841","10274","111789","0"
"ALEXANDER","5114","11942","111","3","0","21","7990","21738","949","38","2","0","0","0","2454","358","11293","12134","1754","25181","0"
"ALLEGHANY","2154","3017","34","5","0","3","2442","6754","75","8","0","0","0","0","818","190","3374","3656","625","7655","0"
"ANSON","10149","2921","35","8","0","25","3696","6735","6822","28","0","0","0","0","3249","83","6320","7553","2961","16834","0"
"ASHE","4488","8904","93","5","0","16","6064","17827","111","25","0","0","0","0","1607","245","8739","9725","1106","19570","0"
"AVERY","1429","7192","59","6","0","9","3703","11099","72","19","0","0","0","0","1208","91","5470","6056","872","12398","0"
"BEAUFORT","11971","12191","118","15","0","19","9913","23202","7761","40","0","0","0","0","3224","498","14582","17124","2521","34227","0"
"BERTIE","8761","1648","39","3","0","3","2895","4625","7776","19","1","0","0","0","928","40","5611","6987","751","13349","0"
"BLADEN","9975","4865","64","6","0","9","6579","12047","7391","368","2","0","0","0","1690","415","9407","11144","947","21498","0"
"BRUNSWICK","27251","46031","601","32","0","52","41634","92154","8654","349","2","0","0","0","14442","1426","48280","55569","11752","115601","0"
"BUNCOMBE","77874","48011","1717","261","0","118","80659","169563","10858","383","34","0","0","0","27802","4186","88004","103115","17521","208640","0"
"BURKE","15399","22989","333","32","0","49","19960","48739","3222","92","0","0","0","0","6709","1022","25863","28682","4217","58762","0"
"CABARRUS","44748","52556","1113","77","0","117","51999","95277","27460","369","6","0","0","0","27498","5585","61593","72433","16584","150610","0"
"CALDWELL","11408","26830","395","39","0","36","16511","47113","2745","68","0","0","0","0","5293","944","24621","26894","3704","55219","0"
"CAMDEN","1758","2938","64","2","0","3","3474","6544","966","11","1","0","0","0","717","39","3764","4001","474","8239","0"
"CARTERET","10186","24123","292","14","0","35","18149","44757","2262","90","7","0","0","0","5683","542","22694","25544","4561","52799","0"
"CASWELL","6959","4022","48","4","0","11","4639","9344","4872","22","1","0","0","0","1444","172","6800","7801","1082","15683","0"
"CATAWBA","23163","48087","583","37","0","75","37606","84518","9063","132","3","0","0","0","15835","3603","47330","53316","8905","109551","0"
"CHATHAM","21403","14307","297","20","0","25","22179","41909","6085","125","1","0","0","0","10111","1823","23732","27690","6809","58231","0"
"CHEROKEE","4248","10986","129","11","0","12","7383","21177","233","133","0","0","0","0","1226","194","10634","11730","405","22769","0"
"CHOWAN","4247","2962","37","3","0","4","3163","6579","3079","12","2","0","0","0","744","73","4506","5534","376","10416","0"
"CLAY","1631","4248","60","3","0","5","3264","8560","43","16","0","0","0","0","592","68","4192","4572","447","9211","0"
"CLEVELAND","23104","25409","352","20","0","59","19503","47156","13789","98","3","0","0","0","7401","737","28969","33938","5540","68447","0"
"COLUMBUS","17005","9721","99","7","0","21","10480","22385","10877","960","0","0","0","0","3111","324","15980","19048","2305","37333","0"
"CRAVEN","22106","27024","518","41","0","44","23945","49960","14964","173","7","0","0","0","8574","1775","31383","37494","4801","73678","0"
"CUMBERLAND","98599","53257","1773","112","0","209","74773","91826","89251","2421","52","0","0","0","45173","13264","90426","111930","26367","228723","0"
"CURRITUCK","3667","9008","202","14","0","18","9145","18998","1112","48","2","0","0","0","1894","170","10154","10640","1260","22054","0"
"DARE","7906","10345","213","22","0","16","12024","27138","538","36","1","0","0","0","2813","264","13553","14964","2009","30526","0"
"DAVIDSON","24208","55705","581","42","0","78","34480","89835","10399","260","5","0","0","0","14595","2247","49361","55817","9916","115094","0"
"DAVIE","5162","16389","164","10","0","26","9978","25929","1902","39","1","0","0","0","3858","580","13870","15348","2511","31729","0"
"DUPLIN","12647","9241","110","6","0","25","8894","18189","8543","56","1","0","0","0","4134","1689","13060","15435","2428","30923","0"
"DURHAM","132573","26940","1287","154","0","83","83773","111452","79038","605","23","0","0","0","53692","10048","95601","120335","28874","244810","0"
"EDGECOMBE","23400","6560","98","11","0","16","5806","12357","20714","71","0","0","0","0","2749","463","14831","19227","1833","35891","0"
"FORSYTH","107385","76697","1598","140","0","160","86868","161038","69750","536","19","0","0","0","41505","11072","111026","136001","25821","272848","0"
"FRANKLIN","17452","15326","311","25","0","41","14909","29215","11254","133","2","0","0","0","7460","1220","19852","22509","5703","48064","0"
"GASTON","43095","60633","1049","78","0","146","48611","106252","25218","348","2","0","0","0","21792","4276","64081","75671","13860","153612","0"
"GATES","3925","1993","32","0","0","5","2417","5050","2626","18","0","0","0","0","678","45","3632","4155","585","8372","0"
"GRAHAM","1409","2956","23","0","0","6","1745","5581","5","276","1","0","0","0","276","24","2885","3066","188","6139","0"
"GRANVILLE","17640","10784","177","13","0","27","11842","23041","11959","77","2","0","0","0","5404","901","16507","19280","4696","40483","0"
"GREENE","5614","2479","23","5","0","4","3297","6114","4040","12","0","0","0","0","1256","440","4903","5878","641","11422","0"
"GUILFORD","169992","95072","2301","231","0","207","119377","197934","129232","1019","9","0","0","0","58986","11553","160654","200233","26293","387180","0"
"HALIFAX","23243","5058","109","9","0","8","9415","14383","19589","1082","0","0","0","0","2788","258","16086","19884","1872","37842","0"
"HARNETT","26231","30243","706","40","0","81","26037","49919","17094","473","15","0","0","0","15837","4015","33910","40337","9091","83338","0"
"HAYWOOD","14384","16046","330","20","0","38","15993","42918","477","122","0","0","0","0","3294","458","20982","23929","1900","46811","0"
"HENDERSON","18019","32871","568","55","0","47","36466","75247","2410","147","2","0","0","0","10220","2158","37353","44361","6312","88026","0"
"HERTFORD","10269","1568","38","6","0","10","3144","4679","9221","97","2","0","0","0","1036","104","6272","8110","653","15035","0"
"HOKE","14665","7532","287","21","0","41","11000","13326","12499","2070","14","0","0","0","5637","2195","14455","17631","1460","33546","0"
"HYDE","1536","592","16","1","0","0","1039","2285","642","1","0","0","0","0","256","34","1420","1571","193","3184","0"
"IREDELL","29387","55394","785","57","0","78","46138","100229","14103","217","1","0","0","0","17289","3535","57096","63671","11072","131839","0"
"JACKSON","9635","8454","221","23","0","12","11713","24197","695","1497","2","0","0","0","3667","649","12938","14587","2533","30058","0"
"JOHNSTON","40865","56065","1078","64","0","152","47058","98737","22721","406","13","0","0","0","23405","6346","63018","72335","9929","145282","0"
"JONES","3102","2143","35","3","0","2","2085","4445","2287","15","0","0","0","0","623","76","3226","3701","443","7370","0"
