"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36554","38346","630","51","0","0","0","0","43961","76015","24496","261","19","1320","641","10212","6578","7704","49513","59701","10328","119542","1"
"ALEXANDER","3664","12760","118","3","0","0","0","0","9197","22335","943","32","1","163","37","1735","496","590","11557","12328","1857","25742","1"
"ALLEGHANY","1520","3605","36","1","0","0","0","0","3006","7147","79","11","0","8","13","721","189","263","3643","3860","665","8168","1"
"ANSON","7638","3418","55","6","0","0","0","0","4773","6700","6099","33","2","89","26","2669","272","217","5933","7215","2742","15890","1"
"ASHE","3386","9594","98","5","0","0","0","0","7558","18784","115","26","2","59","17","1362","276","361","9226","10095","1320","20641","1"
"AVERY","1123","7104","66","4","0","0","0","0","4063","11116","56","17","0","30","14","971","156","143","5496","5972","892","12360","1"
"BEAUFORT","9051","13337","121","10","0","0","0","0","11242","23740","6518","39","3","62","51","2500","848","791","14311","16781","2669","33761","1"
"BERTIE","7002","1807","42","1","0","0","0","0","3455","4590","6651","17","1","30","15","933","70","52","5067","6295","945","12307","1"
"BLADEN","8120","5991","76","11","0","0","0","0","8533","12510","7050","399","6","27","88","2046","605","668","9561","11367","1803","22731","1"
"BRUNSWICK","27486","59369","732","42","0","0","0","0","57029","120312","9344","416","12","661","235","10602","3076","2745","61467","70986","12205","144658","1"
"BUNCOMBE","71291","45034","1554","251","0","0","0","0","96207","176429","10298","365","44","1685","1005","17869","6642","6311","91260","106367","16710","214337","1"
"BURKE","11365","25179","358","26","0","0","0","0","23424","50144","3084","99","2","985","130","4198","1710","1723","26377","29364","4611","60352","1"
"CABARRUS","43478","52225","1086","124","0","0","0","0","64409","97969","33256","427","21","4340","697","15726","8886","8921","67261","78648","15413","161322","1"
"CALDWELL","8672","27956","346","18","0","0","0","0","18909","46137","2543","77","0","212","140","5587","1205","1389","24567","27235","4099","55901","1"
"CAMDEN","1190","3405","64","6","0","0","0","0","3837","6790","864","8","2","41","16","607","174","87","3797","4038","667","8502","1"
"CARTERET","8405","26797","348","25","0","0","0","0","21825","49626","2095","102","7","328","121","4176","945","869","24973","27997","4430","57400","1"
"CASWELL","5461","4760","58","2","0","0","0","0","5233","9704","4326","24","1","37","48","1096","278","296","6719","7647","1148","15514","1"
"CATAWBA","19619","51316","677","54","0","0","0","0","45872","90265","8969","155","9","2761","318","9415","5646","5848","50833","56631","10074","117538","1"
"CHATHAM","20967","15058","306","31","0","0","0","0","27662","46524","5815","132","9","1356","248","7243","2697","2829","26232","30457","7335","64024","1"
"CHEROKEE","2982","13171","151","9","0","0","0","0","8344","22873","253","117","2","106","30","962","314","287","11651","12451","555","24657","1"
"CHOWAN","3159","3269","47","1","0","0","0","0","3560","6634","2556","16","5","18","23","640","144","102","4381","5208","447","10036","1"
"CLAY","1268","5100","52","2","0","0","0","0","3680","9452","41","16","0","18","9","479","87","103","4604","5045","453","10102","1"
"CLEVELAND","18183","27766","400","20","0","0","0","0","22872","47723","13081","94","8","392","212","6243","1488","1313","29149","33943","6149","69241","1"
"COLUMBUS","11958","11867","122","8","0","0","0","0","13077","22428","9932","975","4","59","81","2835","718","689","15730","18498","2804","37032","1"
"CRAVEN","18548","28965","543","43","0","0","0","0","28417","53401","13542","178","8","1316","262","5008","2801","2469","32836","38599","5081","76516","1"
"CUMBERLAND","82795","50992","1763","164","0","0","0","0","85066","85602","85595","2412","123","3724","1965","25781","15578","15200","87496","108276","25008","220780","1"
"CURRITUCK","3042","10574","205","5","0","0","0","0","10606","20943","1189","41","3","129","65","1530","532","312","11100","11770","1562","24432","1"
"DARE","6355","11406","225","18","0","0","0","0","14496","29312","534","33","1","124","62","1722","712","430","14740","16009","1751","32500","1"
"DAVIDSON","20686","59207","686","38","0","0","0","0","41357","94837","11297","257","7","1008","265","10211","4092","4215","52439","59101","10434","121974","1"
"DAVIE","4447","17157","154","15","0","0","0","0","11744","27982","1943","40","0","157","85","2384","926","1095","14840","16437","2240","33517","1"
"DUPLIN","9740","10665","121","11","0","0","0","0","11447","18612","7818","62","3","65","122","3264","2038","2662","13510","15694","2780","31984","1"
"DURHAM","122230","22731","1049","217","0","0","0","0","98368","115238","72081","572","46","9429","2523","32230","12476","13917","94669","120103","29823","244595","1"
"EDGECOMBE","19007","6930","114","12","0","0","0","0","9349","12120","18412","64","3","58","92","3921","742","770","13661","17823","3928","35412","1"
"FORSYTH","94368","71547","1604","186","0","0","0","0","103637","160383","64619","509","36","3770","1453","27122","13450","15775","109695","135633","26014","271342","1"
"FRANKLIN","16569","17766","390","21","0","0","0","0","21378","35266","12461","139","6","413","183","5144","2512","2589","23382","26735","6007","56124","1"
"GASTON","40242","62765","1162","71","0","0","0","0","58270","110445","29438","334","15","1591","644","13160","6883","7589","69156","81369","11985","162510","1"
"GATES","3022","2329","33","2","0","0","0","0","2817","5207","2319","17","0","10","37","528","85","58","3595","4020","588","8203","1"
"GRAHAM","929","3253","30","0","0","0","0","0","2019","5648","11","273","1","15","5","226","52","44","2946","3081","204","6231","1"
"GRANVILLE","14885","11686","223","8","0","0","0","0","14931","22491","10858","76","2","188","180","6574","1364","1360","16221","18545","6967","41733","1"
"GREENE","4312","2732","28","4","0","0","0","0","3869","5934","3549","9","1","16","14","850","572","603","4642","5550","753","10945","1"
"GUILFORD","152227","89158","2012","249","0","0","0","0","145224","193396","128568","970","56","10961","2547","34416","17956","16963","161825","201123","25922","388870","1"
"HALIFAX","18383","4867","96","8","0","0","0","0","10950","13284","17124","947","4","185","120","2187","453","356","14413","17717","2174","34304","1"
"HARNETT","23995","34397","789","70","0","0","0","0","34802","57460","18418","486","34","857","504","10161","6133","6721","39101","45344","9608","94053","1"
"HAYWOOD","11032","17297","315","30","0","0","0","0","19363","44035","496","138","0","176","97","2364","731","794","21735","24593","1709","48037","1"
"HENDERSON","16864","32581","606","59","0","0","0","0","41349","78820","2391","151","14","587","371","5998","3127","3518","39290","46373","5796","91459","1"
"HERTFORD","8026","1712","38","5","0","0","0","0","3721","4497","7795","89","3","41","49","874","154","112","5579","7110","813","13502","1"
"HOKE","12920","8054","302","26","0","0","0","0","14657","13598","12718","1928","22","384","219","4299","2791","2784","14865","17604","3490","35959","1"
"HYDE","1180","720","13","0","0","0","0","0","1093","2267","509","2","0","2","7","157","62","68","1339","1515","152","3006","1"
"IREDELL","27317","61344","899","54","0","0","0","0","58401","112875","16217","215","14","1802","411","10652","5829","6123","65025","71702","11288","148015","1"
"JACKSON","7711","8810","220","24","0","0","0","0","13824","24324","577","1527","9","239","179","2965","769","908","13002","14634","2953","30589","1"
"JOHNSTON","40753","61546","1206","93","0","0","0","0","64639","110300","28344","459","31","1284","572","17426","9821","11539","72012","82692","13533","168237","1"
"JONES","2148","2409","30","0","0","0","0","0","2407","4286","1822","12","2","19","22","708","123","134","2954","3348","692","6994","1"
"LEE","11927","12953","311","23","0","0","0","0","16007","26023","7344","137","9","339","247","3889","3233","4123","17240","20419","3562","41221","1"
"LENOIR","14787","10682","133","19","0","0","0","0","11994","18357","13925","52","5","102","116","4034","1024","1056","14788","18825","4002","37615","1"
"LINCOLN","11113","33942","415","18","0","0","0","0","24645","58385","3820","88","2","367","150","5224","2097","2471","30958","33704","5471","70133","1"
"MACON","4529","12683","197","10","0","0","0","0","11858","26613","204","68","1","122","57","1485","727","762","13634","15142","501","29277","1"
"MADISON","4533","5117","115","14","0","0","0","0","7783","15486","112","28","3","65","40","1594","234","203","7562","8145","1855","17562","1"
"MARTIN","6963","3699","60","7","0","0","0","0","5643","8593","5869","24","1","24","51","1546","264","240","6568","8270","1534","16372","1"
"MCDOWELL","4944","13944","179","10","0","0","0","0","11876","27805","838","39","0","155","120","1296","700","733","14112","15310","1531","30953","1"
"MECKLENBURG","320370","157975","5444","601","0","0","0","0","341479","413593","246158","2110","93","26098","4760","81804","51253","53295","343082","411143","71644","825869","1"
"MITCHELL","953","6441","56","4","0","0","0","0","3751","9946","47","14","1","17","15","1042","123","156","4948","5392","865","11205","1"
"MONTGOMERY","4436","6719","76","7","0","0","0","0","6017","11968","2741","46","1","184","42","1477","796","922","7494","8401","1360","17255","1"
"MOORE","14672","33608","613","25","0","0","0","0","31643","64359","7288","394","8","768","245","4861","2638","2308","35299","41072","4190","80561","1"
"NASH","26109","20076","268","23","0","0","0","0","23990","34407","26344","364","6","381","260","6375","2329","2286","28832","35151","6483","70466","1"
"NEW HANOVER","48784","54981","1352","137","0","0","0","0","80163","140428","17829","401","15","1645","746","19103","5250","4869","75344","89606","20467","185417","1"
"NORTHAMPTON","7069","1653","33","2","0","0","0","0","3883","5007","6597","30","0","11","14","883","98","85","5421","6305","914","12640","1"
"ONSLOW","21558","50959","1663","65","0","0","0","0","57199","88001","18720","492","72","1924","745","13016","8474","8913","56058","63111","12275","131444","1"
"ORANGE","49507","13285","479","83","0","0","0","0","48436","75775","11446","232","9","5706","1031","12542","5049","4917","45405","54210","12175","111790","1"
"PAMLICO","2493","4310","51","5","0","0","0","0","3412","8026","1343","24","1","46","16","661","154","148","4603","5028","640","10271","1"
"PASQUOTANK","9662","8045","191","18","0","0","0","0","12251","16833","9212","35","4","167","147","3003","766","517","12553","14647","2967","30167","1"
"PENDER","10233","22180","406","17","0","0","0","0","20649","41039","5587","142","5","262","139","4619","1692","1713","23115","25426","4944","53485","1"
"PERQUIMANS","2548","3883","56","3","0","0","0","0","3922","7582","1749","18","2","25","18","895","123","83","4409","5074","929","10412","1"
"PERSON","8799","8813","124","9","0","0","0","0","10460","18279","6801","110","3","58","91","2164","699","701","12115","14030","2060","28205","1"
"PITT","45317","31287","687","80","0","0","0","0","47059","64649","39385","243","11","1162","626","13365","4989","4239","48914","61741","13775","124430","1"
"POLK","3413","6619","107","6","0","0","0","0","7043","15165","577","15","2","54","36","1038","301","335","7626","8952","610","17188","1"
"RANDOLPH","13903","51873","541","24","0","0","0","0","32490","78998","6170","298","9","825","213","7678","4640","5247","43333","48373","7125","98831","1"
"RICHMOND","10484","8181","107","14","0","0","0","0","9575","16388","8322","398","3","154","49","2089","958","770","12079","14364","1918","28361","1"
"ROBESON","29928","16167","221","28","0","0","0","0","30227","19838","18237","25372","48","297","436","8885","3458","2771","31155","38699","6717","76571","1"
"ROCKINGHAM","16179","26275","338","26","0","0","0","0","21083","44743","11183","105","1","235","165","5821","1648","1689","28140","32731","3030","63901","1"
"ROWAN","21428","43753","633","48","0","0","0","0","34947","72307","15560","165","7","595","317","7921","3937","4247","43285","49220","8304","100809","1"
"RUTHERFORD","8655","21113","253","17","0","0","0","0","17024","38062","3771","44","1","157","95","3829","1103","1075","20197","23152","3713","47062","1"
"SAMPSON","11634","16037","174","15","0","0","0","0","10710","22290","9663","522","2","100","111","3039","2843","3373","16751","19589","2230","38570","1"
"SCOTLAND","8504","5061","80","13","0","0","0","0","8153","9398","7438","1775","18","170","115","2581","316","291","8580","10789","2442","21811","1"
"STANLY","7929","22791","231","36","0","0","0","0","15911","35870","4904","82","7","460","69","4423","1083","1045","19771","22329","4798","46898","1"
"STOKES","4693","18106","209","19","0","0","0","0","10630","28936","1244","55","2","80","80","2739","521","582","16063","17480","114","33657","1"
"SURRY","8061","23562","221","19","0","0","0","0","16692","40779","1603","47","3","137","97","4005","1884","2445","21401","23900","3254","48555","1"
"SWAIN","2474","3320","73","11","0","0","0","0","4076","7429","95","1601","1","39","36","582","171","117","4491","4953","510","9954","1"
"TRANSYLVANIA","5386","8658","151","8","0","0","0","0","12396","23597","713","45","2","103","72","1675","392","313","11683","13225","1691","26599","1"
"TYRRELL","938","499","11","0","0","0","0","0","896","1426","623","3","0","21","4","222","45","42","1010","1105","229","2344","1"
"UNION","38183","72148","1125","85","0","0","0","0","70745","119811","19143","543","15","4864","726","28205","8979","9796","74830","82957","24499","182286","1"
"VANCE","14601","5378","112","11","0","0","0","0","7891","11209","13356","56","4","108","91","2236","933","957","11207","14587","2199","27993","1"
"WAKE","280678","174149","5414","636","0","0","0","0","386279","509267","147614","2231","94","38735","4857","94460","49898","41739","353914","408104","85138","847156","1"
"WARREN","7298","2552","42","2","0","0","0","0","3462","5666","6038","532","3","35","44","821","217","172","5685","6795","876","13356","1"
"WASHINGTON","4232","1556","22","2","0","0","0","0","2240","3624","3623","8","1","17","13","659","107","78","3329","4084","639","8052","1"
"WATAUGA","10639","12401","318","61","0","0","0","0","21194","38542","830","51","14","374","427","3526","849","1399","19289","22043","3281","44613","1"
"WAYNE","25334","26711","438","32","0","0","0","0","23878","41775","23191","147","7","559","368","5991","4355","4037","31926","38179","6288","76393","1"
"WILKES","5972","25265","191","12","0","0","0","0","13845","39263","1566","49","0","159","95","3118","1035","1172","20011","22030","3244","45285","1"
"WILSON","22547","14153","234","24","0","0","0","0","17202","26558","20712","121","2","300","133","3889","2445","2300","22363","28163","3634","54160","1"
"YADKIN","2677","14726","126","3","0","0","0","0","8035","21965","725","23","2","68","35","1769","980","1189","11400","12368","1799","25567","1"
"YANCEY","3375","5557","82","9","0","0","0","0","5431","12995","71","28","1","31","21","1123","184","194","6487","7028","939","14454","1"
