"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36551","37910","639","43","0","0","0","0","42150","74932","24075","263","20","1274","645","10066","6018","7256","48557","58559","10177","117293","1"
"ALEXANDER","3753","12622","115","5","0","0","0","0","9057","22153","930","32","2","154","37","1776","468","568","11434","12252","1866","25552","1"
"ALLEGHANY","1569","3556","35","1","0","0","0","0","2916","7079","76","11","0","5","13","731","162","243","3588","3815","674","8077","1"
"ANSON","7782","3355","53","5","0","0","0","0","4587","6641","6052","33","2","90","23","2695","246","191","5877","7139","2766","15782","1"
"ASHE","3439","9454","97","5","0","0","0","0","7381","18513","114","25","4","57","19","1382","262","347","9083","9960","1333","20376","1"
"AVERY","1136","7042","63","4","0","0","0","0","3993","11007","55","16","0","27","14","976","143","135","5443","5898","897","12238","1"
"BEAUFORT","9193","13121","126","9","0","0","0","0","10897","23375","6498","39","3","61","54","2523","793","743","14072","16578","2696","33346","1"
"BERTIE","7026","1776","40","1","0","0","0","0","3354","4537","6612","17","1","28","15","915","72","53","5034","6240","923","12197","1"
"BLADEN","8199","5833","76","8","0","0","0","0","8317","12364","7044","396","6","26","88","1953","556","643","9472","11270","1691","22433","1"
"BRUNSWICK","27198","57374","706","37","0","0","0","0","54309","115819","9044","404","12","616","244","10705","2780","2532","59116","68359","12149","139624","1"
"BUNCOMBE","71356","44808","1525","222","0","0","0","0","93255","173691","10071","363","44","1633","1008","18115","6241","5994","89640","104660","16866","211166","1"
"BURKE","11480","24787","348","20","0","0","0","0","22865","49473","3043","95","2","956","131","4219","1581","1613","25968","28923","4609","59500","1"
"CABARRUS","43031","51670","1089","111","0","0","0","0","61978","96247","32402","418","21","4106","702","15701","8282","8444","65756","76898","15225","157879","1"
"CALDWELL","8774","27738","339","14","0","0","0","0","18385","45809","2531","77","0","204","145","5372","1112","1325","24278","26988","3984","55250","1"
"CAMDEN","1203","3276","67","6","0","0","0","0","3699","6635","862","8","2","36","16","533","159","78","3690","3970","591","8251","1"
"CARTERET","8519","26391","341","20","0","0","0","0","21153","48702","2074","99","7","313","123","4241","865","823","24455","27516","4453","56424","1"
"CASWELL","5513","4652","58","2","0","0","0","0","5138","9568","4326","24","1","37","47","1093","267","286","6646","7587","1130","15363","1"
"CATAWBA","19531","50707","655","50","0","0","0","0","44391","88739","8808","160","10","2664","319","9382","5252","5549","49852","55541","9941","115334","1"
"CHATHAM","20793","14857","304","27","0","0","0","0","26765","45537","5745","127","9","1265","257","7356","2450","2670","25616","29787","7343","62746","1"
"CHEROKEE","2987","12787","143","6","0","0","0","0","8124","22291","247","115","2","98","31","971","292","269","11369","12138","540","24047","1"
"CHOWAN","3163","3183","42","1","0","0","0","0","3459","6500","2533","15","6","18","23","625","128","95","4281","5117","450","9848","1"
"CLAY","1275","5018","52","2","0","0","0","0","3621","9314","43","16","0","18","10","481","86","102","4536","4978","454","9968","1"
"CLEVELAND","18286","27396","395","19","0","0","0","0","22268","47063","12907","96","7","366","217","6328","1380","1251","28726","33465","6173","68364","1"
"COLUMBUS","12398","11610","118","7","0","0","0","0","12400","22151","9914","945","4","60","85","2720","654","634","15539","18324","2670","36533","1"
"CRAVEN","18520","28466","539","40","0","0","0","0","27323","52270","13365","179","8","1257","266","4949","2594","2344","32068","37828","4992","74888","1"
"CUMBERLAND","82172","50209","1725","148","0","0","0","0","80801","83867","83625","2344","122","3558","1969","25071","14499","14470","85046","105718","24291","215055","1"
"CURRITUCK","2999","10251","198","6","0","0","0","0","10263","20302","1163","42","3","125","67","1518","497","292","10748","11433","1536","23717","1"
"DARE","6648","11175","222","16","0","0","0","0","13734","28649","517","33","1","120","63","1752","660","394","14383","15640","1772","31795","1"
"DAVIDSON","20697","58493","682","32","0","0","0","0","40109","93491","11043","253","6","965","271","10264","3720","3916","51485","58122","10406","120013","1"
"DAVIE","4455","16950","154","14","0","0","0","0","11421","27542","1913","40","0","143","85","2424","847","1021","14584","16176","2234","32994","1"
"DUPLIN","9886","10423","117","10","0","0","0","0","11101","18315","7784","61","3","65","126","3295","1888","2541","13300","15456","2781","31537","1"
"DURHAM","121318","22612","1038","190","0","0","0","0","93488","112791","71265","568","46","9104","2528","30735","11609","13191","92533","117754","28359","238646","1"
"EDGECOMBE","19129","6880","111","10","0","0","0","0","8771","12055","18360","64","3","57","92","3581","689","724","13593","17740","3568","34901","1"
"FORSYTH","94260","71365","1590","165","0","0","0","0","100645","158908","64173","510","36","3665","1463","26552","12718","15205","108494","134078","25453","268025","1"
"FRANKLIN","16549","17404","387","16","0","0","0","0","20513","34510","12269","143","6","388","187","5056","2310","2436","22858","26146","5865","54869","1"
"GASTON","39895","62039","1136","62","0","0","0","0","56398","108819","28651","325","15","1502","647","13194","6377","7100","67744","79823","11963","159530","1"
"GATES","3069","2263","33","2","0","0","0","0","2720","5104","2301","18","0","10","37","538","79","55","3524","3962","601","8087","1"
"GRAHAM","957","3194","30","0","0","0","0","0","1966","5562","10","271","1","16","5","233","49","43","2887","3050","210","6147","1"
"GRANVILLE","14979","11540","218","8","0","0","0","0","14390","22271","10761","73","4","180","183","6399","1264","1268","16009","18314","6812","41135","1"
"GREENE","4373","2699","29","3","0","0","0","0","3752","5916","3540","10","1","17","15","834","523","553","4607","5520","729","10856","1"
"GUILFORD","151784","88980","1992","232","0","0","0","0","140207","191798","126770","972","58","10617","2571","33431","16978","16209","159504","198589","25102","383195","1"
"HALIFAX","18509","4833","94","7","0","0","0","0","10557","13158","17052","944","4","176","118","2116","432","330","14302","17602","2096","34000","1"
"HARNETT","23770","33507","771","59","0","0","0","0","33280","55793","17912","480","33","808","504","10201","5656","6310","37877","44005","9505","91387","1"
