"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36463","37960","639","49","0","0","0","0","42705","75139","24171","260","19","1287","644","10123","6173","7377","48804","58828","10184","117816","1"
"ALEXANDER","3724","12660","116","5","0","0","0","0","9075","22182","935","32","2","154","37","1762","476","575","11453","12263","1864","25580","1"
"ALLEGHANY","1542","3581","36","1","0","0","0","0","2950","7103","77","10","0","8","13","727","172","254","3613","3828","669","8110","1"
"ANSON","7618","3359","54","6","0","0","0","0","4618","6580","6007","34","2","87","25","2662","258","202","5842","7081","2732","15655","1"
"ASHE","3405","9504","99","5","0","0","0","0","7439","18603","112","26","2","56","18","1372","263","348","9114","10008","1330","20452","1"
"AVERY","1126","7045","66","4","0","0","0","0","4023","11032","55","17","0","28","14","973","145","135","5458","5912","894","12264","1"
"BEAUFORT","9107","13167","120","10","0","0","0","0","11016","23458","6485","38","3","60","52","2510","814","764","14125","16610","2685","33420","1"
"BERTIE","7019","1786","41","1","0","0","0","0","3387","4551","6625","16","1","28","15","926","72","52","5035","6262","937","12234","1"
"BLADEN","8163","5880","75","9","0","0","0","0","8355","12410","7026","397","6","27","89","1962","565","642","9494","11285","1703","22482","1"
"BRUNSWICK","27268","58056","710","36","0","0","0","0","55262","117377","9137","407","12","628","240","10657","2874","2607","59860","69275","12197","141332","1"
"BUNCOMBE","70997","44750","1534","233","0","0","0","0","93841","173994","10131","365","44","1655","1008","17826","6332","6074","89861","104863","16631","211355","1"
"BURKE","11419","24901","353","21","0","0","0","0","23007","49615","3046","96","2","966","130","4217","1629","1645","26077","29001","4623","59701","1"
"CABARRUS","43001","51778","1075","121","0","0","0","0","62657","96580","32611","418","21","4190","704","15674","8434","8545","66057","77301","15274","158632","1"
"CALDWELL","8715","27752","342","15","0","0","0","0","18551","45826","2530","76","0","207","144","5447","1145","1348","24323","27036","4016","55375","1"
"CAMDEN","1194","3334","65","6","0","0","0","0","3751","6682","860","8","2","39","16","576","167","79","3727","3986","637","8350","1"
"CARTERET","8457","26491","341","22","0","0","0","0","21311","48907","2071","99","7","320","122","4204","892","833","24569","27617","4436","56622","1"
"CASWELL","5479","4698","60","2","0","0","0","0","5165","9610","4318","24","1","37","47","1096","271","290","6657","7612","1135","15404","1"
"CATAWBA","19515","50898","663","51","0","0","0","0","44940","89153","8846","157","10","2699","317","9501","5384","5653","50110","55875","10082","116067","1"
"CHATHAM","20811","14888","308","28","0","0","0","0","27035","45813","5756","127","9","1308","250","7266","2541","2725","25803","29955","7312","63070","1"
"CHEROKEE","2972","12932","146","7","0","0","0","0","8202","22504","248","116","2","100","30","963","296","273","11465","12246","548","24259","1"
"CHOWAN","3159","3210","42","1","0","0","0","0","3475","6533","2537","16","6","18","23","621","133","96","4306","5136","445","9887","1"
"CLAY","1270","5035","53","2","0","0","0","0","3622","9328","43","16","0","18","10","482","85","101","4548","4980","454","9982","1"
"CLEVELAND","18178","27462","399","21","0","0","0","0","22377","47165","12914","96","7","376","213","6250","1416","1269","28762","33565","6110","68437","1"
"COLUMBUS","12273","11672","118","7","0","0","0","0","12501","22203","9877","950","4","59","83","2715","680","645","15556","18338","2677","36571","1"
"CRAVEN","18471","28540","542","40","0","0","0","0","27559","52423","13410","181","8","1271","261","4949","2649","2375","32225","37939","4988","75152","1"
"CUMBERLAND","82322","50469","1750","149","0","0","0","0","82474","84459","84251","2369","125","3624","1958","25478","14900","14726","85894","106584","24686","217164","1"
"CURRITUCK","3006","10369","202","5","0","0","0","0","10397","20544","1172","43","3","126","66","1515","510","298","10883","11553","1543","23979","1"
"DARE","6620","11262","224","17","0","0","0","0","13843","28810","517","33","1","122","63","1738","682","410","14459","15748","1759","31966","1"
"DAVIDSON","20619","58668","683","33","0","0","0","0","40420","93747","11092","254","6","982","265","10227","3850","4018","51681","58341","10401","120423","1"
"DAVIE","4425","17004","154","13","0","0","0","0","11520","27649","1928","41","0","147","85","2399","867","1042","14630","16251","2235","33116","1"
"DUPLIN","9794","10435","120","10","0","0","0","0","11095","18330","7743","60","3","65","126","3211","1916","2554","13294","15437","2723","31454","1"
"DURHAM","121585","22651","1043","203","0","0","0","0","95159","113638","71454","576","47","9257","2533","31241","11895","13447","93258","118533","28850","240641","1"
"EDGECOMBE","19067","6898","109","11","0","0","0","0","8893","12057","18369","65","3","57","92","3627","708","739","13583","17774","3621","34978","1"
"FORSYTH","94204","71488","1595","178","0","0","0","0","101907","159565","64330","510","36","3710","1454","26739","13028","15421","108980","134697","25695","269372","1"
"FRANKLIN","16529","17570","390","18","0","0","0","0","20874","34832","12330","142","6","400","186","5106","2379","2488","23079","26355","5947","55381","1"
"GASTON","40010","62288","1139","68","0","0","0","0","56899","109327","28890","325","14","1532","648","13122","6546","7269","68143","80324","11937","160404","1"
"GATES","3046","2275","32","2","0","0","0","0","2734","5122","2295","17","0","10","37","527","81","57","3542","3961","586","8089","1"
"GRAHAM","948","3211","31","0","0","0","0","0","1977","5582","10","273","1","16","5","230","50","44","2898","3062","207","6167","1"
"GRANVILLE","14922","11573","217","8","0","0","0","0","14570","22276","10746","73","2","181","184","6528","1300","1299","16032","18341","6917","41290","1"
"GREENE","4339","2707","30","3","0","0","0","0","3791","5895","3547","9","1","16","14","850","538","569","4601","5520","749","10870","1"
"GUILFORD","151547","88882","2000","243","0","0","0","0","142007","191909","127192","972","56","10730","2548","33996","17276","16407","159998","199127","25554","384679","1"
"HALIFAX","18438","4847","93","7","0","0","0","0","10714","13197","17061","949","4","182","119","2142","445","345","14353","17625","2121","34099","1"
"HARNETT","23838","33879","779","63","0","0","0","0","33801","56415","18092","481","33","833","502","10176","5828","6452","38309","44504","9547","92360","1"
"HAYWOOD","11164","17109","317","27","0","0","0","0","18918","43571","496","134","0","168","100","2367","699","761","21478","24360","1697","47535","1"
"HENDERSON","16786","32335","609","52","0","0","0","0","40726","78039","2348","151","15","577","370","6008","3000","3412","38835","45894","5779","90508","1"
"HERTFORD","8040","1686","38","4","0","0","0","0","3658","4469","7765","90","3","41","50","855","153","109","5553","7075","798","13426","1"
"HOKE","12847","7934","299","26","0","0","0","0","14126","13330","12517","1900","22","372","222","4197","2672","2681","14601","17267","3364","35232","1"
"HYDE","1185","703","12","0","0","0","0","0","1066","2239","502","2","0","2","8","158","55","62","1323","1491","152","2966","1"
"IREDELL","27057","60499","876","47","0","0","0","0","56876","111062","15893","209","13","1740","416","10551","5471","5852","63826","70392","11137","145355","1"
"JACKSON","7768","8745","219","24","0","0","0","0","13548","24113","571","1512","9","237","181","2945","736","887","12858","14497","2949","30304","1"
"JOHNSTON","40288","60833","1186","90","0","0","0","0","62727","108418","27790","451","28","1227","578","17386","9246","10994","70603","81136","13385","165124","1"
"JONES","2168","2398","29","0","0","0","0","0","2348","4251","1822","11","2","19","22","702","114","126","2926","3331","686","6943","1"
"LEE","11891","12832","307","23","0","0","0","0","15632","25737","7272","139","9","331","247","3893","3057","3973","17028","20120","3537","40685","1"
"LENOIR","14783","10587","136","17","0","0","0","0","11632","18173","13784","52","5","96","116","3985","944","994","14606","18587","3962","37155","1"
"LINCOLN","11073","33456","402","17","0","0","0","0","24116","57574","3771","88","3","357","151","5115","2005","2421","30495","33229","5340","69064","1"
"MACON","4586","12604","190","10","0","0","0","0","11593","26347","200","65","1","120","58","1508","684","731","13468","15010","505","28983","1"
"MADISON","4544","5071","114","15","0","0","0","0","7664","15337","112","25","3","65","39","1595","232","205","7468","8092","1848","17408","1"
"MARTIN","6976","3637","60","5","0","0","0","0","5456","8497","5823","25","1","22","49","1466","251","229","6494","8190","1450","16134","1"
"MCDOWELL","4948","13846","178","11","0","0","0","0","11702","27599","817","38","0","152","121","1298","660","697","13955","15206","1524","30685","1"
"MECKLENBURG","317424","156570","5393","573","0","0","0","0","331059","406979","242436","2084","95","25373","4810","80124","49118","51524","336808","404359","69852","811019","1"
"MITCHELL","961","6405","56","3","0","0","0","0","3670","9843","45","14","1","16","15","1052","109","144","4880","5341","874","11095","1"
"MONTGOMERY","4451","6641","71","6","0","0","0","0","5885","11847","2726","47","1","182","42","1480","729","866","7405","8297","1352","17054","1"
"MOORE","14597","33151","605","24","0","0","0","0","30911","63357","7229","393","8","734","245","4788","2534","2228","34698","40507","4083","79288","1"
"NASH","26358","19957","270","21","0","0","0","0","22906","34201","26216","364","5","369","255","5881","2221","2189","28605","34895","6012","69512","1"
"NEW HANOVER","48572","54730","1339","133","0","0","0","0","78679","138775","17676","398","16","1594","761","19182","5051","4718","74354","88531","20568","183453","1"
"NORTHAMPTON","7077","1642","33","2","0","0","0","0","3822","4997","6547","30","0","11","14","879","98","82","5393","6272","911","12576","1"
"ONSLOW","21386","50170","1631","58","0","0","0","0","54999","86125","18335","479","71","1870","732","12570","8062","8547","54738","61682","11824","128244","1"
"ORANGE","49254","13307","477","82","0","0","0","0","47538","75110","11360","230","9","5635","1042","12415","4857","4848","44892","53747","12019","110658","1"
"PAMLICO","2512","4277","50","5","0","0","0","0","3374","7978","1346","24","1","46","16","661","146","143","4565","5008","645","10218","1"
"PASQUOTANK","9773","7940","191","15","0","0","0","0","11688","16588","9106","35","4","158","141","2827","748","505","12351","14461","2795","29607","1"
"PENDER","10302","21744","405","16","0","0","0","0","19927","40428","5610","138","5","248","141","4206","1618","1673","22770","25096","4528","52394","1"
"PERQUIMANS","2553","3819","57","3","0","0","0","0","3814","7468","1737","17","2","25","19","857","121","81","4358","5002","886","10246","1"
"PERSON","8835","8746","126","9","0","0","0","0","10371","18203","6794","111","3","57","92","2159","668","672","12062","13981","2044","28087","1"
"PITT","45026","31010","675","77","0","0","0","0","46184","63813","38904","244","13","1133","629","13440","4796","4086","48203","60933","13836","122972","1"
"POLK","3393","6544","103","6","0","0","0","0","6914","14955","571","14","2","54","36","1034","294","329","7509","8843","608","16960","1"
"RANDOLPH","13920","51400","542","26","0","0","0","0","31764","78169","6099","292","9","801","215","7687","4380","4974","42764","47782","7106","97652","1"
"RICHMOND","10544","8046","107","13","0","0","0","0","9405","16263","8260","393","3","155","51","2077","913","737","11977","14238","1900","28115","1"
"ROBESON","30147","15896","226","27","0","0","0","0","28669","19721","18193","25139","46","294","431","7862","3279","2616","30827","38418","5720","74965","1"
"ROCKINGHAM","16165","25949","334","21","0","0","0","0","20694","44210","11083","104","1","230","167","5814","1554","1606","27809","32378","2976","63163","1"
"ROWAN","21292","43280","609","45","0","0","0","0","34273","71500","15343","165","7","575","316","7916","3677","4009","42714","48562","8223","99499","1"
"RUTHERFORD","8698","20886","248","17","0","0","0","0","16762","37651","3746","47","1","152","95","3859","1060","1045","19975","22908","3728","46611","1"
"SAMPSON","11668","15882","175","11","0","0","0","0","10384","22074","9581","523","2","100","111","3025","2704","3259","16538","19394","2188","38120","1"
"SCOTLAND","8618","4982","77","12","0","0","0","0","7851","9339","7405","1759","18","169","110","2439","301","278","8495","10743","2302","21540","1"
"STANLY","7916","22543","227","31","0","0","0","0","15617","35450","4818","82","7","451","68","4437","1021","979","19475","22070","4789","46334","1"
"STOKES","4720","17984","209","19","0","0","0","0","10485","28711","1237","56","2","80","81","2740","510","569","15950","17356","111","33417","1"
"SURRY","8229","23351","225","18","0","0","0","0","16301","40410","1588","47","3","135","96","4035","1810","2380","21195","23661","3268","48124","1"
"SWAIN","2488","3262","73","11","0","0","0","0","4004","7346","95","1574","1","38","36","587","161","112","4447","4880","511","9838","1"
"TRANSYLVANIA","5361","8564","150","8","0","0","0","0","12237","23347","702","45","2","99","73","1682","370","299","11540","13094","1686","26320","1"
"TYRRELL","945","506","11","0","0","0","0","0","900","1436","628","3","0","21","4","224","46","44","1020","1111","231","2362","1"
"UNION","37840","71150","1118","79","0","0","0","0","68752","117771","18877","526","15","4671","725","27796","8558","9459","73413","81466","24060","178939","1"
"VANCE","14611","5359","112","10","0","0","0","0","7664","11135","13275","57","3","105","91","2203","887","912","11116","14485","2155","27756","1"
"WAKE","278484","173035","5373","583","0","0","0","0","376029","501734","145519","2198","95","37589","4883","93422","48064","40421","347905","401506","84093","833504","1"
"WARREN","7307","2535","43","2","0","0","0","0","3375","5620","6014","529","3","34","43","807","212","167","5646","6762","854","13262","1"
"WASHINGTON","4251","1537","23","1","0","0","0","0","2158","3614","3607","8","1","17","13","607","103","74","3311","4073","586","7970","1"
"WATAUGA","10695","12349","325","61","0","0","0","0","21035","38352","831","50","14","379","435","3577","827","1420","19180","21974","3311","44465","1"
"WAYNE","25344","26398","439","27","0","0","0","0","23168","41320","22941","143","7","548","366","5899","4152","3863","31438","37750","6188","75376","1"
"WILKES","6009","25085","191","11","0","0","0","0","13590","38948","1546","49","0","153","95","3111","984","1125","19821","21822","3243","44886","1"
"WILSON","22543","14074","233","22","0","0","0","0","16810","26356","20621","119","2","289","132","3823","2340","2214","22189","27965","3528","53682","1"
"YADKIN","2682","14619","123","4","0","0","0","0","7910","21777","719","23","2","65","36","1794","922","1139","11273","12257","1808","25338","1"
"YANCEY","3391","5521","83","9","0","0","0","0","5343","12887","70","28","1","32","21","1133","175","181","6441","6967","939","14347","1"
