"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","40032","31283","274","0","0","0","22582","69028","19051","240","0","0","0","0","5852","1645","41289","50986","1896","94171","0"
"ALEXANDER","7325","10604","47","0","0","0","6115","22513","1050","30","0","0","0","0","498","191","11525","12421","145","24091","0"
"ALLEGHANY","3103","2321","20","0","0","0","1669","6853","82","11","0","0","0","0","167","117","3341","3726","46","7113","0"
"ANSON","12544","2410","11","0","0","0","2260","7840","7733","38","0","0","0","0","1614","41","7084","8495","1646","17225","0"
"ASHE","6166","7800","41","0","0","0","4411","18045","94","16","0","0","0","0","263","119","8696","9670","52","18418","0"
"AVERY","1600","7264","28","0","0","0","3066","11572","98","27","0","0","0","0","261","66","5580","6292","86","11958","0"
"BEAUFORT","15189","10112","75","0","0","0","6920","22960","8493","37","0","0","0","0","806","221","14467","17426","403","32296","0"
"BERTIE","11036","1413","13","0","0","0","1985","5135","8708","18","0","0","0","0","586","27","6201","7860","386","14447","0"
"BLADEN","14921","2963","23","0","0","0","4566","13095","8459","289","0","0","0","0","630","210","10226","12123","124","22473","0"
"BRUNSWICK","27048","30222","232","0","0","0","24956","71209","8646","243","0","0","0","0","2360","667","38099","43538","821","82458","0"
"BUNCOMBE","75454","47413","822","0","0","0","58486","161253","10989","373","0","0","0","0","9560","1898","82335","96978","2862","182175","0"
"BURKE","21131","20056","189","0","0","0","16056","51833","3489","77","0","0","0","0","2033","446","26791","30412","229","57432","0"
"CABARRUS","39727","45821","461","0","0","0","32370","92048","19091","310","0","0","0","0","6930","2596","53605","63207","1567","118379","0"
"CALDWELL","16441","23632","242","0","0","0","12558","48680","2855","51","0","0","0","0","1287","485","24887","27721","265","52873","0"
"CAMDEN","2898","1991","24","0","0","0","2322","5904","1113","13","0","0","0","0","205","25","3425","3731","79","7235","0"
"CARTERET","14237","20611","183","0","0","0","14803","45409","2697","95","0","0","0","0","1633","306","23025","26005","804","49834","0"
"CASWELL","8897","3387","18","0","0","0","3184","9549","5534","21","0","0","0","0","382","68","6982","8359","145","15486","0"
"CATAWBA","29692","43854","253","0","0","0","27788","87106","9381","128","0","0","0","0","4972","1615","46681","54284","622","101587","0"
"CHATHAM","20296","11918","144","0","0","0","13466","36718","6261","90","0","0","0","0","2755","787","20409","24075","1340","45824","0"
"CHEROKEE","6772","8811","65","0","0","0","5762","20747","220","118","0","0","0","0","325","109","10011","11332","67","21410","0"
"CHOWAN","5542","2505","13","0","0","0","2443","6908","3342","10","0","0","0","0","243","37","4694","5731","78","10503","0"
"CLAY","2526","3335","27","0","0","0","2802","8483","38","17","0","0","0","0","152","37","4111","4560","19","8690","0"
"CLEVELAND","28792","18961","127","0","0","0","13655","46314","13590","88","0","0","0","0","1543","434","27671","33519","345","61535","0"
"COLUMBUS","23894","6217","45","0","0","0","7111","23738","11791","995","0","0","0","0","743","164","16765","20369","133","37267","0"
"CRAVEN","27184","23293","224","0","0","0","18566","49717","16038","133","0","0","0","0","3379","1087","30908","37407","952","69267","0"
"CUMBERLAND","101678","47434","665","0","0","0","49830","94143","82390","2094","0","0","0","0","20980","8756","87385","107659","4563","199607","0"
"CURRITUCK","4719","5674","83","0","0","0","6552","15531","954","50","0","0","0","0","493","112","8076","8811","141","17028","0"
"DARE","9696","8078","138","0","0","0","9269","25826","558","38","0","0","0","0","759","166","12908","14138","135","27181","0"
"DAVIDSON","30294","47699","321","0","0","0","25066","90720","9716","252","0","0","0","0","2692","1009","47925","55073","382","103380","0"
"DAVIE","6165","14714","65","0","0","0","7022","25251","1926","34","0","0","0","0","755","282","12949","14937","80","27966","0"
"DUPLIN","15326","7457","62","0","0","0","6432","18650","9201","42","0","0","0","0","1384","828","12842","15772","663","29277","0"
"DURHAM","118081","27840","648","0","0","0","53599","101230","77960","526","0","0","0","0","20452","4838","85619","109518","5031","200168","0"
"EDGECOMBE","29102","6076","43","0","0","0","3835","14531","23737","52","0","0","0","0","736","211","16989","21789","278","39056","0"
"FORSYTH","106107","76108","779","0","0","0","56827","159716","66711","452","0","0","0","0","12942","5092","105822","131046","2953","239821","0"
"FRANKLIN","18996","12004","136","0","0","0","8624","26980","11086","114","0","0","0","0","1580","535","18319","20826","615","39760","0"
"GASTON","47330","50885","408","0","0","0","34086","105299","21279","310","0","0","0","0","5821","1990","58934","71652","2123","132709","0"
"GATES","4953","1529","14","0","0","0","1754","5039","2902","8","0","0","0","0","301","25","3656","4312","282","8250","0"
"GRAHAM","2335","2817","13","0","0","0","1432","6163","3","307","0","0","0","0","124","42","3150","3392","55","6597","0"
"GRANVILLE","19928","8784","100","0","0","0","7655","22653","12250","92","0","0","0","0","1472","435","16177","19189","1101","36467","0"
"GREENE","7227","1910","19","0","0","0","2071","6577","4314","11","0","0","0","0","325","201","5135","6077","15","11227","0"
"GUILFORD","169292","95553","1205","0","0","0","81677","206685","119369","995","0","0","0","0","20678","5478","154059","192215","1453","347727","0"
"HALIFAX","26698","4903","63","0","0","0","5903","14947","20301","1097","0","0","0","0","1222","182","16281","20901","385","37567","0"
"HARNETT","28646","23318","325","0","0","0","16229","47990","15889","459","0","0","0","0","4180","1913","30770","37224","524","68518","0"
"HAYWOOD","18708","12150","110","0","0","0","10907","40690","420","104","0","0","0","0","661","244","19291","22351","233","41875","0"
"HENDERSON","18258","30534","258","0","0","0","27515","71317","2227","139","0","0","0","0","2882","1142","34922","41034","609","76565","0"
"HERTFORD","11620","1452","15","0","0","0","1985","5140","9448","107","0","0","0","0","377","52","6455","8535","82","15072","0"
"HOKE","15291","6237","96","0","0","0","8107","13659","11582","2190","0","0","0","0","2300","1343","13323","16358","50","29731","0"
"HYDE","2286","503","4","0","0","0","670","2514","878","4","0","0","0","0","67","13","1595","1835","33","3463","0"
"IREDELL","32969","44759","335","0","0","0","30681","90554","13271","206","0","0","0","0","4713","1708","50723","57110","911","108744","0"
"JACKSON","10787","6662","92","0","0","0","8803","22436","485","1577","0","0","0","0","1846","233","11631","13441","1272","26344","0"
"JOHNSTON","38541","41246","376","0","0","0","27951","84537","17506","319","0","0","0","0","5752","2166","49290","57464","1360","108114","0"
"JONES","4228","1639","17","0","0","0","1565","4692","2576","15","0","0","0","0","166","50","3440","3960","49","7449","0"
"LEE","16077","9917","97","0","0","0","8144","24575","7562","116","0","0","0","0","1982","1319","15522","18522","191","34235","0"
"LENOIR","23187","9494","58","0","0","0","6350","21463","16676","58","0","0","0","0","892","307","17220","21711","158","39089","0"
"LINCOLN","15613","21944","105","0","0","0","14069","46970","3029","81","0","0","0","0","1651","784","24310","26980","441","51731","0"
"MACON","7683","9814","58","0","0","0","7246","23997","159","49","0","0","0","0","596","150","11390","13207","204","24801","0"
"MADISON","7158","4456","62","0","0","0","4397","15447","123","21","0","0","0","0","482","57","7635","8083","355","16073","0"
"MARTIN","11474","3123","37","0","0","0","2919","9454","7767","38","0","0","0","0","294","79","7865","9597","91","17553","0"
"MCDOWELL","9841","10104","70","0","0","0","8169","26848","846","25","0","0","0","0","465","191","13221","14963","0","28184","0"
"MECKLENBURG","300557","170543","2330","0","0","0","179001","380642","212310","1840","0","0","0","0","57639","18822","289383","352260","10788","652431","0"
"MITCHELL","1308","7388","15","0","0","0","3006","11509","24","15","0","0","0","0","169","64","5479","6190","48","11717","0"
"MONTGOMERY","8070","4653","24","0","0","0","3422","11872","3602","45","0","0","0","0","650","240","7414","8666","89","16169","0"
"MOORE","17976","26015","249","0","0","0","18437","52348","8230","305","0","0","0","0","1794","606","28668","33979","30","62677","0"
"NASH","35791","19268","117","0","0","0","11387","38556","25598","287","0","0","0","0","2122","654","30117","36155","291","66563","0"
"NEW HANOVER","53980","50909","906","0","0","0","48285","124727","21427","332","0","0","0","0","7594","1862","69102","81790","3188","154080","0"
"NORTHAMPTON","11854","1369","11","0","0","0","2093","5984","8994","25","0","0","0","0","324","25","6686","8316","325","15327","0"
"ONSLOW","30810","32772","454","0","0","0","29556","67600","17649","313","0","0","0","0","8030","3571","41525","50693","1374","93592","0"
"ORANGE","52429","17598","531","0","0","0","34634","81187","12903","286","0","0","0","0","10816","2464","46811","56507","1874","105192","0"
"PAMLICO","4383","2796","17","0","0","0","2171","7263","1829","31","0","0","0","0","244","45","4345","4909","113","9367","0"
"PASQUOTANK","14599","5525","103","0","0","0","7867","15750","11008","49","0","0","0","0","1287","170","12475","15042","577","28094","0"
"PENDER","13774","12947","149","0","0","0","9424","28436","6610","64","0","0","0","0","1184","357","16922","19037","335","36294","0"
"PERQUIMANS","4653","2385","27","0","0","0","2746","7252","2394","14","0","0","0","0","151","37","4543","5252","16","9811","0"
"PERSON","13317","6016","57","0","0","0","6331","17803","7148","119","0","0","0","0","651","196","11673","13873","175","25721","0"
"PITT","57357","29588","413","0","0","0","26335","68826","39362","234","0","0","0","0","5271","1367","50202","62523","968","113693","0"
"POLK","4808","5323","47","0","0","0","5036","14121","733","10","0","0","0","0","350","145","6925","8211","78","15214","0"
"RANDOLPH","21684","44731","258","0","0","0","22983","80841","5586","269","0","0","0","0","2960","1571","41602","47619","435","89656","0"
"RICHMOND","18982","5288","54","0","0","0","6129","19132","10074","360","0","0","0","0","887","254","13740","16519","194","30453","0"
"ROBESON","53102","8566","124","0","0","0","12347","23691","21590","25634","0","0","0","0","3224","774","31909","41869","361","74139","0"
"ROCKINGHAM","26475","19354","154","0","0","0","13558","45730","12016","116","0","0","0","0","1679","453","27250","32291","0","59541","0"
"ROWAN","31020","37299","201","0","0","0","22883","72645","15710","165","0","0","0","0","2883","1004","42497","48440","466","91403","0"
"RUTHERFORD","17486","14680","122","0","0","0","11087","37582","4557","65","0","0","0","0","1171","367","19740","23175","460","43375","0"
"SAMPSON","18138","13297","69","0","0","0","5782","23017","11922","550","0","0","0","0","1797","842","16450","20380","456","37286","0"
"SCOTLAND","13773","3396","32","0","0","0","5015","11032","8928","1362","0","0","0","0","894","145","9407","12488","321","22216","0"
"STANLY","13129","17068","74","0","0","0","9417","34184","4311","65","0","0","0","0","1128","176","18427","20923","338","39688","0"
"STOKES","9138","14462","110","0","0","0","6722","28438","1360","59","0","0","0","0","575","198","14329","16087","16","30432","0"
"SURRY","16321","17591","127","0","0","0","9744","40757","1807","57","0","0","0","0","1162","600","19862","23685","236","43783","0"
"SWAIN","4414","2660","25","0","0","0","3150","8107","104","1831","0","0","0","0","207","38","4822","5406","21","10249","0"
"TRANSYLVANIA","7429","8259","86","0","0","0","8198","22416","894","46","0","0","0","0","616","129","11095","12581","296","23972","0"
"TYRRELL","1647","326","2","0","0","0","541","1601","839","6","0","0","0","0","70","20","1149","1348","19","2516","0"
"UNION","39565","59110","481","0","0","0","38155","112512","17042","338","0","0","0","0","7419","3547","64637","71781","893","137311","0"
"VANCE","20915","4138","44","0","0","0","4731","13402","15503","41","0","0","0","0","882","238","13092","16402","334","29828","0"
"WAKE","258194","185233","2818","0","0","0","197077","445395","133563","1547","0","0","0","0","62817","15543","295229","339665","8428","643322","0"
