"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36485","38053","635","51","0","0","0","0","43236","75450","24304","260","19","1299","644","10159","6325","7496","49035","59157","10268","118460","1"
"ALEXANDER","3702","12663","118","4","0","0","0","0","9086","22185","934","32","2","157","37","1745","481","580","11469","12253","1851","25573","1"
"ALLEGHANY","1537","3593","37","1","0","0","0","0","2961","7122","78","11","0","8","13","721","176","257","3617","3845","667","8129","1"
"ANSON","7625","3387","54","6","0","0","0","0","4681","6625","6049","34","2","87","25","2666","265","210","5882","7131","2740","15753","1"
"ASHE","3393","9517","98","5","0","0","0","0","7463","18631","113","27","2","56","17","1366","264","352","9128","10031","1317","20476","1"
"AVERY","1128","7061","66","4","0","0","0","0","4030","11053","55","17","0","29","14","972","149","140","5468","5927","894","12289","1"
"BEAUFORT","9078","13234","121","10","0","0","0","0","11089","23552","6497","38","3","62","51","2501","828","772","14187","16676","2669","33532","1"
"BERTIE","7006","1793","41","1","0","0","0","0","3418","4565","6634","16","1","29","15","928","71","52","5049","6269","941","12259","1"
"BLADEN","8140","5939","75","11","0","0","0","0","8428","12454","7028","394","6","27","87","2013","584","653","9500","11323","1770","22593","1"
"BRUNSWICK","27461","58810","725","40","0","0","0","0","56127","119032","9220","411","12","649","235","10640","2964","2676","60750","70188","12225","143163","1"
"BUNCOMBE","71000","44839","1537","239","0","0","0","0","94781","174918","10183","362","44","1671","1001","17748","6469","6177","90375","105428","16593","212396","1"
"BURKE","11380","24978","356","22","0","0","0","0","23160","49788","3060","97","2","975","129","4192","1653","1669","26171","29125","4600","59896","1"
"CABARRUS","43133","51871","1081","125","0","0","0","0","63332","97030","32834","423","21","4236","700","15684","8614","8695","66447","77758","15337","159542","1"
"CALDWELL","8667","27800","342","18","0","0","0","0","18698","45936","2528","77","0","207","142","5470","1165","1357","24411","27104","4010","55525","1"
"CAMDEN","1191","3354","64","6","0","0","0","0","3772","6709","859","8","2","39","16","585","169","82","3742","3999","646","8387","1"
"CARTERET","8415","26605","346","26","0","0","0","0","21432","49099","2071","101","7","327","122","4188","909","845","24651","27739","4434","56824","1"
"CASWELL","5465","4723","59","2","0","0","0","0","5204","9642","4325","24","1","37","47","1099","278","296","6692","7621","1140","15453","1"
"CATAWBA","19514","50978","670","51","0","0","0","0","45235","89482","8899","156","9","2715","314","9393","5480","5710","50324","56110","10014","116448","1"
"CHATHAM","20831","14936","308","29","0","0","0","0","27289","46076","5774","130","9","1328","249","7232","2595","2759","25940","30152","7301","63393","1"
"CHEROKEE","2983","13047","148","8","0","0","0","0","8256","22668","250","117","2","101","30","967","307","281","11551","12336","555","24442","1"
"CHOWAN","3165","3239","46","1","0","0","0","0","3511","6586","2553","16","5","18","23","622","139","100","4347","5169","446","9962","1"
"CLAY","1267","5060","53","2","0","0","0","0","3647","9376","43","16","0","18","9","482","85","101","4565","5009","455","10029","1"
"CLEVELAND","18181","27596","401","21","0","0","0","0","22564","47371","12989","96","8","385","213","6252","1449","1294","28923","33692","6148","68763","1"
"COLUMBUS","12178","11737","121","7","0","0","0","0","12727","22310","9887","960","4","58","82","2775","694","665","15632","18395","2743","36770","1"
"CRAVEN","18496","28735","544","42","0","0","0","0","28028","52923","13461","178","8","1293","262","5010","2710","2414","32521","38256","5068","75845","1"
"CUMBERLAND","82466","50650","1750","155","0","0","0","0","83581","84895","84795","2392","125","3657","1952","25572","15214","14961","86525","107293","24784","218602","1"
"CURRITUCK","3015","10442","203","5","0","0","0","0","10452","20673","1175","41","3","127","66","1514","518","305","10958","11618","1541","24117","1"
"DARE","6610","11310","227","18","0","0","0","0","13999","29003","524","33","1","122","62","1726","693","419","14567","15845","1752","32164","1"
"DAVIDSON","20652","58833","683","35","0","0","0","0","40738","94149","11160","257","7","986","264","10189","3929","4076","51928","58608","10405","120941","1"
"DAVIE","4439","17040","151","14","0","0","0","0","11585","27744","1936","41","0","152","85","2379","892","1065","14697","16303","2229","33229","1"
