"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36540","37980","635","45","0","0","0","0","42528","75121","24175","260","20","1280","645","10090","6137","7365","48776","58764","10188","117728","1"
"ALEXANDER","3742","12614","114","5","0","0","0","0","9069","22140","933","32","2","153","37","1776","471","571","11435","12240","1869","25544","1"
"ALLEGHANY","1562","3567","36","1","0","0","0","0","2927","7088","77","10","0","7","13","730","168","249","3594","3825","674","8093","1"
"ANSON","7733","3368","54","6","0","0","0","0","4616","6641","6054","33","2","90","24","2682","251","197","5891","7134","2752","15777","1"
"ASHE","3424","9494","98","5","0","0","0","0","7417","18574","112","25","3","57","20","1382","265","349","9116","9984","1338","20438","1"
"AVERY","1133","7047","63","4","0","0","0","0","4003","11021","56","17","0","27","14","971","144","134","5453","5903","894","12250","1"
"BEAUFORT","9171","13169","122","9","0","0","0","0","10961","23447","6498","38","3","61","53","2524","808","756","14120","16615","2697","33432","1"
"BERTIE","7033","1785","41","1","0","0","0","0","3375","4553","6631","16","1","28","15","919","72","52","5040","6266","929","12235","1"
"BLADEN","8189","5856","76","8","0","0","0","0","8341","12401","7043","397","6","26","87","1953","557","640","9493","11283","1694","22470","1"
"BRUNSWICK","27248","57681","710","37","0","0","0","0","54657","116456","9083","405","12","621","244","10684","2828","2572","59437","68726","12170","140333","1"
"BUNCOMBE","71405","44905","1535","231","0","0","0","0","93733","174264","10143","366","44","1648","1006","18036","6302","6052","90020","104987","16802","211809","1"
"BURKE","11461","24874","354","21","0","0","0","0","22988","49621","3050","94","2","968","132","4218","1613","1637","26068","29006","4624","59698","1"
"CABARRUS","43139","51790","1087","117","0","0","0","0","62558","96653","32628","419","21","4167","703","15687","8413","8541","66096","77345","15250","158691","1"
"CALDWELL","8781","27764","342","14","0","0","0","0","18500","45891","2535","77","0","206","144","5414","1134","1337","24354","27037","4010","55401","1"
"CAMDEN","1205","3311","68","6","0","0","0","0","3719","6668","862","8","2","36","16","555","162","77","3714","3980","615","8309","1"
"CARTERET","8504","26475","340","21","0","0","0","0","21290","48898","2080","100","7","317","123","4216","889","837","24542","27643","4445","56630","1"
"CASWELL","5501","4680","58","2","0","0","0","0","5156","9602","4322","24","1","37","47","1093","271","289","6657","7610","1130","15397","1"
"CATAWBA","19563","50873","662","50","0","0","0","0","44723","89071","8844","158","10","2681","318","9450","5339","5626","50057","55791","10023","115871","1"
"CHATHAM","20850","14891","304","27","0","0","0","0","26937","45724","5768","128","9","1289","254","7330","2507","2714","25758","29909","7342","63009","1"
"CHEROKEE","2983","12872","144","6","0","0","0","0","8153","22403","248","116","2","99","31","966","293","271","11422","12193","543","24158","1"
"CHOWAN","3159","3186","42","1","0","0","0","0","3468","6502","2535","16","6","18","23","625","131","95","4284","5122","450","9856","1"
"CLAY","1278","5034","52","2","0","0","0","0","3624","9335","43","16","0","18","10","482","86","101","4548","4988","454","9990","1"
"CLEVELAND","18290","27459","398","20","0","0","0","0","22392","47203","12955","96","7","367","215","6308","1408","1267","28825","33576","6158","68559","1"
"COLUMBUS","12364","11661","118","7","0","0","0","0","12492","22216","9917","948","4","61","83","2741","672","643","15585","18364","2693","36642","1"
"CRAVEN","18541","28566","543","40","0","0","0","0","27539","52511","13402","179","8","1270","261","4959","2639","2371","32237","37990","5002","75229","1"
"CUMBERLAND","82393","50393","1736","146","0","0","0","0","81901","84404","84075","2360","123","3594","1962","25285","14766","14652","85697","106387","24485","216569","1"
"CURRITUCK","2998","10289","199","6","0","0","0","0","10309","20381","1161","42","3","126","67","1520","501","293","10787","11475","1539","23801","1"
"DARE","6633","11218","224","17","0","0","0","0","13797","28732","517","33","1","121","63","1747","675","400","14421","15700","1768","31889","1"
"DAVIDSON","20700","58667","676","33","0","0","0","0","40344","93767","11086","255","6","973","269","10267","3797","3985","51650","58349","10421","120420","1"
"DAVIE","4451","16988","155","15","0","0","0","0","11470","27614","1918","41","0","146","85","2413","862","1036","14632","16218","2229","33079","1"
"DUPLIN","9864","10444","118","10","0","0","0","0","11152","18342","7784","61","3","65","127","3280","1926","2574","13328","15487","2773","31588","1"
"DURHAM","121547","22648","1037","196","0","0","0","0","94314","113301","71436","574","46","9188","2526","30880","11791","13356","93008","118239","28495","239742","1"
