"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36532","38011","640","46","0","0","0","0","42700","75228","24203","260","20","1288","642","10109","6179","7377","48856","58882","10191","117929","1"
"ALEXANDER","3728","12630","115","5","0","0","0","0","9057","22144","930","32","2","154","37","1763","473","572","11433","12240","1862","25535","1"
"ALLEGHANY","1548","3571","36","1","0","0","0","0","2945","7094","77","10","0","7","13","730","170","251","3604","3825","672","8101","1"
"ANSON","7705","3379","54","6","0","0","0","0","4618","6639","6049","34","2","89","25","2669","255","199","5889","7137","2736","15762","1"
"ASHE","3409","9492","98","5","0","0","0","0","7433","18584","112","26","2","57","18","1375","263","348","9115","9992","1330","20437","1"
"AVERY","1130","7059","65","4","0","0","0","0","4019","11045","56","17","0","29","14","971","145","135","5466","5918","893","12277","1"
"BEAUFORT","9133","13179","122","10","0","0","0","0","11010","23474","6491","38","3","60","53","2520","815","765","14138","16618","2698","33454","1"
"BERTIE","7017","1789","42","1","0","0","0","0","3390","4560","6624","16","1","28","15","923","72","52","5038","6268","933","12239","1"
"BLADEN","8173","5877","76","8","0","0","0","0","8354","12415","7033","397","6","27","87","1961","562","641","9502","11284","1702","22488","1"
"BRUNSWICK","27303","58008","711","36","0","0","0","0","55145","117248","9145","407","12","627","240","10659","2865","2598","59818","69193","12192","141203","1"
"BUNCOMBE","71257","44913","1538","234","0","0","0","0","94008","174412","10166","365","44","1656","1010","17965","6332","6082","90090","105103","16757","211950","1"
"BURKE","11436","24925","353","21","0","0","0","0","23021","49667","3051","96","2","968","131","4212","1629","1649","26095","29044","4617","59756","1"
"CABARRUS","43080","51841","1076","120","0","0","0","0","62653","96661","32654","417","22","4188","706","15681","8441","8546","66108","77375","15287","158770","1"
"CALDWELL","8741","27779","343","15","0","0","0","0","18547","45879","2537","77","0","206","143","5438","1145","1344","24351","27062","4012","55425","1"
"CAMDEN","1202","3308","65","6","0","0","0","0","3719","6657","861","8","2","37","16","557","162","77","3711","3973","616","8300","1"
"CARTERET","8471","26505","340","22","0","0","0","0","21327","48940","2080","100","7","320","122","4204","892","834","24582","27645","4438","56665","1"
"CASWELL","5486","4696","60","2","0","0","0","0","5166","9611","4323","24","1","37","47","1097","270","289","6657","7619","1134","15410","1"
"CATAWBA","19565","50949","664","51","0","0","0","0","44889","89241","8862","158","10","2699","318","9465","5365","5644","50161","55905","10052","116118","1"
"CHATHAM","20841","14893","308","28","0","0","0","0","27047","45827","5765","128","9","1301","252","7303","2532","2731","25813","29972","7332","63117","1"
