"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40018","30002","111","0","0","18766","67618","17621","178","0","1217","1034","39350","48993","0","88897"
"ALEXANDER","8152","10528","30","0","0","5119","22373","1080","25","0","151","123","11342","12367","0","23829"
"ALLEGHANY","3496","2270","13","0","0","1459","7020","79","7","0","42","79","3377","3828","0","7238"
"ANSON","12147","2276","5","0","0","1893","8232","7753","38","0","67","27","7191","8894","0","16321"
"ASHE","7606","8656","22","0","0","4215","20149","111","11","0","90","84","9579","10880","0","20499"
"AVERY","1642","7291","12","0","0","2685","11347","58","20","0","55","51","5459","6094","0","11630"
"BEAUFORT","16124","9484","12","0","0","5764","22595","8178","32","0","230","134","13919","17206","0","31384"
"BERTIE","11201","1377","9","0","0","1426","5268","8363","19","0","27","17","5953","7888","0","14013"
"BLADEN","15299","2861","5","0","0","3621","12992","8067","224","0","136","124","9727","11976","0","21786"
"BRUNSWICK","27916","27784","91","0","0","19835","65978","7880","212","0","567","449","35054","39952","0","75626"
"BUNCOMBE","76760","47832","257","0","0","48936","156057","10225","329","0","2900","1297","78371","93256","0","173785"
"BURKE","22905","20063","71","0","0","13921","51889","3418","66","0","676","297","26456","30307","0","56960"
"CABARRUS","38630","43138","150","0","0","26449","87287","16114","235","0","1543","1620","49184","58068","0","108367"
"CALDWELL","18033","23519","74","0","0","10792","48607","2711","50","0","402","299","24522","27677","0","52418"
"CAMDEN","3160","1920","11","0","0","2093","5906","1112","12","0","58","21","3428","3701","0","7184"
"CARTERET","15616","19118","52","0","0","12343","43392","2557","89","0","327","202","21839","24707","0","47129"
"CASWELL","9387","3117","12","0","0","2669","9370","5554","14","0","85","47","6796","8291","0","15185"
"CATAWBA","32070","45000","91","0","0","25001","89538","8704","111","0","1411","990","46856","54840","0","102162"
