"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36516","38060","635","51","0","0","0","0","43062","75381","24281","260","19","1298","644","10161","6280","7460","48999","59075","10250","118324","1"
"ALEXANDER","3711","12657","119","4","0","0","0","0","9087","22185","932","32","2","156","37","1752","482","580","11463","12260","1855","25578","1"
"ALLEGHANY","1543","3590","37","1","0","0","0","0","2954","7118","77","11","0","8","13","724","174","255","3616","3840","669","8125","1"
"ANSON","7641","3385","54","6","0","0","0","0","4652","6612","6040","34","2","87","25","2674","264","209","5872","7121","2745","15738","1"
"ASHE","3395","9514","99","5","0","0","0","0","7448","18612","113","26","2","56","17","1371","264","350","9125","10013","1323","20461","1"
"AVERY","1125","7043","66","4","0","0","0","0","4009","11012","55","17","0","28","14","976","145","136","5448","5903","896","12247","1"
"BEAUFORT","9086","13183","120","10","0","0","0","0","11019","23460","6482","38","3","60","52","2511","812","763","14122","16614","2682","33418","1"
"BERTIE","7010","1793","42","1","0","0","0","0","3403","4563","6629","16","1","28","15","927","70","51","5041","6266","942","12249","1"
"BLADEN","8155","5924","75","10","0","0","0","0","8412","12452","7032","392","6","27","88","2003","576","647","9507","11315","1754","22576","1"
"BRUNSWICK","27317","58434","716","38","0","0","0","0","55636","118143","9156","409","12","636","238","10638","2909","2623","60248","69684","12209","142141","1"
"BUNCOMBE","71033","44831","1532","235","0","0","0","0","94488","174707","10174","361","44","1664","1002","17751","6416","6147","90246","105291","16582","212119","1"
"BURKE","11399","24949","354","22","0","0","0","0","23057","49688","3050","96","2","972","130","4207","1636","1652","26112","29055","4614","59781","1"
"CABARRUS","42947","51735","1076","120","0","0","0","0","62750","96556","32610","420","21","4201","699","15650","8471","8582","66060","77294","15274","158628","1"
"CALDWELL","8691","27687","343","15","0","0","0","0","18495","45712","2519","76","0","208","144","5429","1143","1345","24267","26962","4002","55231","1"
"CAMDEN","1192","3343","65","6","0","0","0","0","3764","6697","859","8","2","39","16","581","168","80","3735","3992","643","8370","1"
"CARTERET","8434","26580","343","26","0","0","0","0","21393","49050","2071","101","7","324","122","4200","901","842","24638","27696","4442","56776","1"
"CASWELL","5479","4711","59","2","0","0","0","0","5190","9633","4325","24","1","37","47","1098","276","294","6679","7621","1141","15441","1"
"CATAWBA","19563","51050","666","51","0","0","0","0","45166","89489","8888","157","10","2710","317","9501","5424","5681","50305","56085","10106","116496","1"
"CHATHAM","20832","14943","310","29","0","0","0","0","27201","46005","5769","128","9","1316","249","7256","2583","2754","25900","30099","7316","63315","1"
"CHEROKEE","2978","12977","148","7","0","0","0","0","8227","22574","250","116","2","100","30","965","300","275","11499","12289","549","24337","1"
"CHOWAN","3155","3201","42","1","0","0","0","0","3474","6518","2538","16","6","18","23","621","133","96","4301","5128","444","9873","1"
"CLAY","1270","5051","53","2","0","0","0","0","3635","9360","43","16","0","18","10","480","84","100","4557","5000","454","10011","1"
"CLEVELAND","18182","27568","399","21","0","0","0","0","22509","47317","12965","96","8","385","212","6260","1436","1284","28873","33660","6146","68679","1"
"COLUMBUS","12234","11735","121","7","0","0","0","0","12586","22277","9891","958","4","58","82","2723","690","658","15608","18386","2689","36683","1"
"CRAVEN","18519","28676","543","40","0","0","0","0","27887","52781","13458","179","8","1289","263","5001","2686","2397","32442","38170","5053","75665","1"
"CUMBERLAND","82191","50382","1744","148","0","0","0","0","82324","84290","84126","2366","125","3616","1958","25425","14883","14711","85758","106413","24618","216789","1"
"CURRITUCK","3014","10409","204","5","0","0","0","0","10434","20625","1173","41","3","127","66","1515","516","303","10933","11591","1542","24066","1"
"DARE","6622","11300","223","18","0","0","0","0","13946","28951","520","33","1","122","62","1730","690","420","14547","15807","1755","32109","1"
"DAVIDSON","20661","58828","684","35","0","0","0","0","40631","94065","11141","257","7","985","265","10216","3903","4055","51864","58556","10419","120839","1"
"DAVIE","4425","17007","152","13","0","0","0","0","11523","27652","1925","41","0","149","85","2390","878","1050","14636","16257","2227","33120","1"
