"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39819","31200","286","0","0","22750","68899","19070","236","0","5850","1667","41209","50967","1879","94055"
"ALEXANDER","7297","10594","49","0","0","6158","22519","1044","30","0","505","193","11523","12428","147","24098"
"ALLEGHANY","3080","2316","21","0","0","1687","6845","81","11","0","167","118","3340","3720","44","7104"
"ANSON","12429","2399","13","0","0","2278","7777","7679","38","0","1625","43","7028","8443","1648","17119"
"ASHE","6139","7760","43","0","0","4461","18032","93","16","0","262","122","8683","9668","52","18403"
"AVERY","1602","7272","29","0","0","3095","11603","101","29","0","265","64","5593","6319","86","11998"
"BEAUFORT","15070","10111","80","0","0","7004","22938","8478","37","0","812","228","14432","17432","401","32265"
"BERTIE","10959","1416","13","0","0","2004","5106","8682","18","0","586","28","6171","7837","384","14392"
"BLADEN","14793","2963","25","0","0","4605","13067","8403","287","0","629","221","10180","12083","123","22386"
"BRUNSWICK","26963","30450","250","0","0","25527","71923","8630","245","0","2392","682","38397","43963","830","83190"
"BUNCOMBE","75484","47344","856","0","0","59557","162274","10974","377","0","9616","1951","82810","97583","2848","183241"
"BURKE","20966","19995","198","0","0","16195","51725","3490","77","0","2062","457","26714","30414","226","57354"
"CABARRUS","39763","46048","483","0","0","32829","92500","19312","311","0","7000","2638","53939","63620","1564","119123"
"CALDWELL","16301","23555","254","0","0","12666","48598","2835","52","0","1291","495","24847","27666","263","52776"
"CAMDEN","2882","2018","25","0","0","2358","5955","1108","12","0","208","28","3449","3756","78","7283"
"CARTERET","14177","20678","192","0","0","15076","45653","2730","97","0","1643","316","23196","26125","802","50123"
"CASWELL","8824","3389","22","0","0","3197","9537","5495","21","0","379","70","6945","8343","144","15432"
"CATAWBA","29539","43784","271","0","0","28011","87055","9393","127","0","5030","1641","46705","54288","612","101605"
"CHATHAM","20278","11919","156","0","0","13702","36914","6239","94","0","2808","816","20479","24233","1343","46055"
"CHEROKEE","6685","8798","67","0","0","5850","20726","220","123","0","331","108","10007","11329","64","21400"
"CHOWAN","5512","2512","14","0","0","2465","6921","3332","10","0","240","37","4690","5738","75","10503"
"CLAY","2509","3347","29","0","0","2821","8500","38","17","0","151","38","4117","4569","20","8706"
"CLEVELAND","28677","19031","138","0","0","13830","46436","13595","85","0","1560","438","27714","33616","346","61676"
"COLUMBUS","23626","6195","48","0","0","7164","23566","11732","987","0","748","167","16638","20263","132","37033"
"CRAVEN","27035","23268","240","0","0","18820","49765","16062","136","0","3400","1104","30953","37467","943","69363"
"CUMBERLAND","101591","47590","697","0","0","50513","94476","82704","2087","0","21124","8883","87770","108096","4525","200391"
"CURRITUCK","4707","5752","88","0","0","6649","15696","957","49","0","494","114","8161","8898","137","17196"
"DARE","9654","8119","146","0","0","9417","25984","553","38","0","761","165","12977","14225","134","27336"
"DAVIDSON","30071","47576","328","0","0","25302","90597","9728","252","0","2700","1027","47865","55039","373","103277"
"DAVIE","6128","14665","68","0","0","7072","25217","1914","33","0","769","292","12938","14915","80","27933"
"DUPLIN","15222","7436","67","0","0","6503","18593","9183","41","0","1411","861","12826","15745","657","29228"
"DURHAM","117998","27847","675","0","0","54139","101717","77900","523","0","20519","4888","85749","109886","5024","200659"
"EDGECOMBE","28974","6057","50","0","0","3885","14461","23711","53","0","741","219","16950","21743","273","38966"
"FORSYTH","105849","75972","810","0","0","57549","159853","66841","449","0","13037","5221","105832","131452","2896","240180"
"FRANKLIN","18867","12025","143","0","0","8727","27027","11034","114","0","1587","547","18318","20834","610","39762"
"GASTON","47033","50766","415","0","0","34390","105187","21251","314","0","5852","2017","58898","71585","2121","132604"
"GATES","4920","1538","16","0","0","1774","5039","2899","9","0","301","24","3668","4300","280","8248"
"GRAHAM","2317","2804","13","0","0","1437","6140","3","304","0","124","42","3140","3377","54","6571"
"GRANVILLE","19842","8773","105","0","0","7719","22645","12224","93","0","1477","439","16176","19175","1088","36439"
"GREENE","7183","1926","19","0","0","2089","6576","4303","11","0","327","206","5138","6066","13","11217"
