"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36499","38276","627","50","0","0","0","0","44011","75914","24482","261","20","1318","638","10239","6591","7715","49468","59654","10341","119463","1"
"ALEXANDER","3653","12751","116","3","0","0","0","0","9202","22309","945","33","1","163","37","1738","499","594","11548","12319","1858","25725","1"
"ALLEGHANY","1520","3618","37","1","0","0","0","0","3018","7162","81","12","0","8","13","725","193","267","3661","3866","667","8194","1"
"ANSON","7648","3412","54","6","0","0","0","0","4775","6685","6090","31","2","91","25","2697","274","218","5917","7206","2772","15895","1"
"ASHE","3378","9583","96","5","0","0","0","0","7562","18742","115","26","2","58","17","1385","279","362","9212","10082","1330","20624","1"
"AVERY","1119","7108","66","4","0","0","0","0","4113","11159","57","17","0","30","14","973","160","146","5527","5990","893","12410","1"
"BEAUFORT","8991","13358","119","10","0","0","0","0","11334","23763","6517","38","3","62","52","2523","854","799","14326","16791","2695","33812","1"
"BERTIE","7010","1800","41","1","0","0","0","0","3473","4589","6668","17","0","30","16","934","71","51","5078","6303","944","12325","1"
"BLADEN","8098","5985","76","11","0","0","0","0","8534","12492","7039","398","6","27","88","2047","607","666","9548","11351","1805","22704","1"
"BRUNSWICK","27291","59269","728","42","0","0","0","0","57074","120071","9350","420","11","662","234","10586","3070","2735","61375","70850","12179","144404","1"
"BUNCOMBE","71145","44908","1555","249","0","0","0","0","96308","176031","10294","365","43","1685","1004","18089","6654","6304","91094","106174","16897","214165","1"
"BURKE","11311","25116","358","27","0","0","0","0","23416","50037","3067","100","2","988","128","4192","1714","1720","26323","29294","4611","60228","1"
"CABARRUS","43363","52130","1081","126","0","0","0","0","64403","97809","33216","426","20","4345","699","15683","8905","8930","67177","78558","15368","161103","1"
"CALDWELL","8635","27892","343","17","0","0","0","0","18900","46017","2534","78","0","213","141","5599","1205","1396","24514","27159","4114","55787","1"
"CAMDEN","1185","3405","64","6","0","0","0","0","3832","6782","860","8","2","41","15","611","173","87","3792","4028","672","8492","1"
"CARTERET","8343","26771","347","25","0","0","0","0","21774","49472","2091","104","7","329","121","4192","944","867","24924","27910","4426","57260","1"
"CASWELL","5436","4759","58","3","0","0","0","0","5244","9689","4321","24","1","37","48","1101","279","296","6713","7640","1147","15500","1"
"CATAWBA","19557","51232","675","55","0","0","0","0","45839","90109","8954","154","9","2765","318","9364","5685","5878","50756","56586","10016","117358","1"
"CHATHAM","20924","15016","305","30","0","0","0","0","27605","46397","5800","133","9","1354","249","7239","2699","2836","26170","30379","7331","63880","1"
"CHEROKEE","2963","13155","152","9","0","0","0","0","8355","22842","253","117","2","107","29","968","316","289","11633","12446","555","24634","1"
"CHOWAN","3153","3267","48","1","0","0","0","0","3588","6639","2547","16","6","18","23","665","143","101","4390","5207","460","10057","1"
"CLAY","1257","5090","52","2","0","0","0","0","3690","9437","42","16","0","18","9","481","88","104","4603","5034","454","10091","1"
"CLEVELAND","18093","27723","400","20","0","0","0","0","22870","47625","13052","94","8","392","211","6236","1488","1313","29090","33878","6138","69106","1"
"COLUMBUS","11726","11881","122","8","0","0","0","0","13242","22395","9906","975","4","59","81","2838","721","694","15713","18460","2806","36979","1"
"CRAVEN","18480","28904","539","43","0","0","0","0","28357","53248","13516","178","8","1313","262","4997","2801","2465","32755","38501","5067","76323","1"
"CUMBERLAND","82636","50806","1760","165","0","0","0","0","85182","85359","85536","2413","125","3713","1959","25851","15593","15204","87362","108098","25089","220549","1"
"CURRITUCK","3027","10559","204","5","0","0","0","0","10580","20872","1182","40","3","130","63","1554","531","310","11066","11741","1568","24375","1"
"DARE","6206","11389","223","18","0","0","0","0","14582","29228","534","33","1","124","62","1722","714","434","14697","15971","1750","32418","1"
"DAVIDSON","20657","59180","684","38","0","0","0","0","41355","94758","11284","257","7","1008","265","10230","4105","4227","52412","59057","10445","121914","1"
"DAVIE","4428","17125","155","14","0","0","0","0","11745","27928","1939","40","0","158","84","2389","929","1093","14799","16417","2251","33467","1"
"DUPLIN","9680","10656","120","11","0","0","0","0","11466","18566","7795","62","3","65","121","3276","2045","2661","13478","15665","2790","31933","1"
"DURHAM","122192","22645","1047","220","0","0","0","0","98585","115120","72040","573","45","9439","2538","32412","12522","13945","94604","120091","29994","244689","1"
"EDGECOMBE","18927","6908","115","12","0","0","0","0","9428","12088","18345","64","3","58","93","3993","746","772","13624","17767","3999","35390","1"
"FORSYTH","94603","71532","1605","189","0","0","0","0","104251","160626","64705","510","37","3793","1453","27377","13679","15956","109931","136017","26232","272180","1"
"FRANKLIN","16546","17745","386","20","0","0","0","0","21401","35234","12462","138","6","414","188","5131","2525","2596","23380","26715","6003","56098","1"
"GASTON","40269","62787","1165","72","0","0","0","0","58532","110534","29544","335","16","1599","643","13180","6974","7666","69260","81552","12013","162825","1"
"GATES","2996","2337","33","2","0","0","0","0","2836","5212","2315","17","0","10","37","528","85","58","3600","4019","585","8204","1"
"GRAHAM","924","3263","30","0","0","0","0","0","2031","5657","11","275","1","15","5","232","52","45","2959","3081","208","6248","1"
"GRANVILLE","14823","11683","222","9","0","0","0","0","14953","22455","10829","76","2","188","179","6590","1371","1364","16172","18536","6982","41690","1"
"GREENE","4302","2744","28","6","0","0","0","0","3898","5960","3558","9","1","16","14","846","574","605","4660","5563","755","10978","1"
"GUILFORD","152025","88880","2012","244","0","0","0","0","145689","192970","128513","971","57","10966","2546","34803","18024","17005","161663","201061","26126","388850","1"
"HALIFAX","18371","4854","95","8","0","0","0","0","10976","13263","17132","948","4","186","122","2197","452","356","14413","17712","2179","34304","1"
"HARNETT","24121","34558","797","72","0","0","0","0","35152","57841","18556","487","35","871","499","10162","6249","6826","39368","45682","9650","94700","1"
"HAYWOOD","10923","17276","313","30","0","0","0","0","19365","43910","494","138","0","176","98","2357","734","800","21690","24516","1701","47907","1"
"HENDERSON","16792","32441","609","58","0","0","0","0","41253","78548","2390","152","14","590","370","5963","3126","3525","39135","46249","5769","91153","1"
"HERTFORD","7985","1716","40","5","0","0","0","0","3737","4477","7780","89","3","41","49","888","156","112","5562","7097","824","13483","1"
"HOKE","12957","8050","301","26","0","0","0","0","14798","13615","12775","1942","22","384","221","4366","2807","2805","14942","17659","3531","36132","1"
