"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38336","36547","712","3","0","0","37836","74504","23299","272","10","0","0","0","15349","5414","47397","57657","8380","113434","0"
"ALEXANDER","4505","12006","126","0","0","0","8401","22023","960","37","2","0","0","0","2016","453","11442","12121","1475","25038","0"
"ALLEGHANY","1882","3193","39","0","0","0","2692","6957","71","7","0","0","0","0","771","220","3495","3731","580","7806","0"
"ANSON","9030","2965","49","1","0","0","3878","6666","6426","29","0","0","0","0","2802","109","6026","7321","2576","15923","0"
"ASHE","4011","9079","108","0","0","0","6771","18412","114","27","2","0","0","0","1414","290","9029","9930","1010","19969","0"
"AVERY","1348","7252","57","1","0","0","3976","11476","57","19","0","0","0","0","1082","93","5650","6179","805","12634","0"
"BEAUFORT","10604","12387","133","1","0","0","10288","23368","7115","39","2","0","0","0","2889","558","14301","16870","2242","33413","0"
"BERTIE","8052","1651","39","0","0","0","3111","4601","7390","19","1","0","0","0","842","47","5426","6708","719","12853","0"
"BLADEN","9555","5289","79","0","0","0","7291","12551","7536","399","2","0","0","0","1726","519","9724","11548","942","22214","0"
"BRUNSWICK","27602","50573","694","3","0","0","47386","104709","8899","383","6","0","0","0","12261","1819","53842","62168","10248","126258","0"
"BUNCOMBE","75514","46081","1704","17","0","0","86825","174130","10574","372","45","0","0","0","25020","4928","89607","104993","15541","210141","0"
"BURKE","13452","23307","370","1","0","0","21873","49526","3155","96","1","0","0","0","6225","1248","26076","29002","3925","59003","0"
"CABARRUS","44303","51411","1244","7","0","0","56301","97857","30506","391","9","0","0","0","24503","6670","64518","75652","13096","153266","0"
"CALDWELL","10075","26422","380","0","0","0","17421","46938","2641","77","0","0","0","0","4642","1057","24265","26743","3290","54298","0"
"CAMDEN","1444","3019","67","0","0","0","3603","6654","922","10","1","0","0","0","546","48","3704","4024","405","8133","0"
"CARTERET","9661","25084","332","1","0","0","19557","47214","2205","98","10","0","0","0","5108","634","23652","26818","4165","54635","0"
"CASWELL","6316","4134","57","0","0","0","4895","9483","4691","21","1","0","0","0","1206","210","6750","7733","919","15402","0"
"CATAWBA","21341","47845","651","0","0","0","40736","86643","8893","149","4","0","0","0","14884","4359","48453","54273","7847","110573","0"
"CHATHAM","21425","14193","323","0","0","0","24087","44701","6055","122","2","0","0","0","9148","2153","25066","29133","5829","60028","0"
"CHEROKEE","3628","11558","142","0","0","0","7819","21549","253","127","1","0","0","0","1217","218","10896","11810","441","23147","0"
"CHOWAN","3726","3007","39","0","0","0","3310","6519","2836","13","4","0","0","0","710","76","4360","5365","357","10082","0"
"CLAY","1472","4636","58","0","0","0","3529","9108","45","17","0","0","0","0","525","88","4453","4848","394","9695","0"
"CLEVELAND","21057","25605","403","2","0","0","20579","47402","13526","96","4","0","0","0","6618","898","28921","33771","4954","67646","0"
"COLUMBUS","15305","10441","110","1","0","0","11112","22325","10650","967","2","0","0","0","3025","464","15944","18787","2238","36969","0"
"CRAVEN","20366","27299","563","2","0","0","25337","51294","14110","171","9","0","0","0","7983","1899","31547","37547","4473","73567","0"
"CUMBERLAND","88624","48598","1760","11","0","0","71806","85549","83865","2311","66","0","0","0","39008","12793","84023","105496","21280","210799","0"
"CURRITUCK","3428","9631","222","2","0","0","9691","20005","1165","44","3","0","0","0","1757","207","10595","11222","1157","22974","0"
"DARE","7613","10973","246","3","0","0","13043","28807","531","36","1","0","0","0","2503","300","14295","15815","1768","31878","0"
"DAVIDSON","22141","55338","659","0","0","0","36780","91954","10505","252","7","0","0","0","12200","2787","50101","56714","8103","114918","0"
"DAVIE","4852","16346","165","1","0","0","10678","27118","1935","40","1","0","0","0","2948","746","14348","15876","1818","32042","0"
"DUPLIN","11328","9558","138","0","0","0","10196","18360","8233","63","1","0","0","0","4563","2030","13172","15549","2499","31220","0"
"DURHAM","128279","24443","1277","10","0","0","85450","115238","75820","605","31","0","0","0","47765","10950","94912","120081","24466","239459","0"
"EDGECOMBE","21441","6633","111","1","0","0","6615","12236","19785","66","2","0","0","0","2712","565","14232","18672","1897","34801","0"
"FORSYTH","103219","72891","1742","10","0","0","92369","162002","69056","532","26","0","0","0","38615","12705","111500","136244","22487","270231","0"
"FRANKLIN","17145","15775","367","1","0","0","17293","32107","11932","143","4","0","0","0","6395","1587","21343","24381","4857","50581","0"
"GASTON","41539","60154","1158","2","0","0","52277","108401","26910","356","5","0","0","0","19458","5238","65974","77740","11416","155130","0"
"GATES","3661","2050","35","0","0","0","2592","5139","2542","15","0","0","0","0","642","50","3621","4170","547","8338","0"
"GRAHAM","1209","3020","30","0","0","0","1841","5546","8","272","1","0","0","0","273","31","2855","3051","194","6100","0"
"GRANVILLE","16488","10887","204","1","0","0","12908","23625","11741","86","3","0","0","0","5033","1099","16721","19467","4300","40488","0"
"GREENE","5034","2457","26","1","0","0","3318","5932","3795","11","0","0","0","0","1098","453","4684","5638","514","10836","0"
"GUILFORD","160162","90054","2275","21","0","0","125659","195252","126444","995","19","0","0","0","55461","13088","158754","197805","21612","378171","0"
"HALIFAX","21866","5019","113","1","0","0","10278","14178","19311","1102","3","0","0","0","2683","292","15921","19468","1888","37277","0"
"HARNETT","24378","30135","769","8","0","0","28545","51955","17211","483","15","0","0","0","14171","4747","34824","41166","7845","83835","0"
"HAYWOOD","12813","15959","343","1","0","0","16767","42396","468","121","1","0","0","0","2897","542","20665","23600","1618","45883","0"
"HENDERSON","17516","32304","631","1","0","0","38480","77532","2402","162","7","0","0","0","8829","2533","38226","45501","5205","88932","0"
"HERTFORD","9421","1561","37","0","0","0","3328","4603","8740","95","1","0","0","0","908","99","6013","7748","586","14347","0"
"HOKE","14198","7415","313","4","0","0","11763","13397","12688","2036","15","0","0","0","5557","2389","14677","17656","1360","33693","0"
"HYDE","1381","637","17","0","0","0","1064","2317","568","0","0","0","0","0","214","50","1389","1544","166","3099","0"
"IREDELL","28011","55832","874","6","0","0","50550","105611","14559","226","4","0","0","0","14873","4302","59834","66370","9069","135273","0"
"JACKSON","8946","8397","249","5","0","0","12395","24589","664","1523","3","0","0","0","3213","691","13035","14699","2258","29992","0"
"JOHNSTON","40566","56725","1173","8","0","0","53483","103024","25014","438","15","0","0","0","23464","7820","66324","76152","9479","151955","0"
"JONES","2592","2226","36","0","0","0","2178","4347","2063","13","1","0","0","0","608","82","3014","3536","482","7032","0"
"LEE","12921","11892","260","0","0","0","14235","25350","7377","151","7","0","0","0","6423","3170","16541","19750","3017","39308","0"
"LENOIR","16876","10214","145","0","0","0","9989","18575","14611","63","3","0","0","0","3972","714","15141","19001","3082","37224","0"
"LINCOLN","12220","31180","445","1","0","0","22621","56276","3551","93","1","0","0","0","6546","1958","29708","32283","4476","66467","0"
