"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39513","30812","173","0","0","0","20655","68919","18172","186","0","0","0","0","3876","1219","40226","50240","687","91153","0"
"ALEXANDER","7594","10526","38","0","0","0","5664","22331","1052","26","0","0","0","0","413","153","11362","12332","128","23822","0"
"ALLEGHANY","3324","2344","15","0","0","0","1611","7054","77","9","0","0","0","0","154","110","3415","3839","40","7294","0"
"ANSON","12762","2436","7","0","0","0","2183","8489","8294","38","0","0","0","0","567","31","7563","9202","623","17388","0"
"ASHE","6617","8007","28","0","0","0","4297","18593","102","15","0","0","0","0","239","105","8919","9987","43","18949","0"
"AVERY","1561","7278","22","0","0","0","2907","11476","68","24","0","0","0","0","200","55","5503","6193","72","11768","0"
"BEAUFORT","15388","9821","50","0","0","0","6534","22923","8198","31","0","0","0","0","641","173","14128","17380","285","31793","0"
"BERTIE","11093","1434","10","0","0","0","1718","5282","8522","17","0","0","0","0","434","22","6085","7942","228","14255","0"
"BLADEN","14947","2802","16","0","0","0","4308","13128","8128","265","0","0","0","0","552","166","9963","12005","105","22073","0"
"BRUNSWICK","27180","29427","146","0","0","0","22945","69383","8264","219","0","0","0","0","1832","567","36896","42152","650","79698","0"
"BUNCOMBE","76017","48159","536","0","0","0","54795","160569","10511","329","0","0","0","0","8098","1565","81265","95887","2355","179507","0"
"BURKE","21962","20105","141","0","0","0","15357","52204","3451","72","0","0","0","0","1838","377","26876","30481","208","57565","0"
"CABARRUS","38179","44615","324","0","0","0","29418","89762","17154","256","0","0","0","0","5364","2018","50983","60390","1163","112536","0"
"CALDWELL","17277","23936","123","0","0","0","12032","49356","2787","47","0","0","0","0","1178","394","24975","28143","250","53368","0"
"CAMDEN","3060","1987","15","0","0","0","2250","5977","1133","13","0","0","0","0","189","24","3455","3773","84","7312","0"
"CARTERET","14972","20141","104","0","0","0","13856","44989","2641","86","0","0","0","0","1357","248","22684","25681","708","49073","0"
"CASWELL","9094","3241","14","0","0","0","3016","9539","5526","15","0","0","0","0","285","58","6885","8374","106","15365","0"
"CATAWBA","30073","44265","171","0","0","0","26538","88002","8730","111","0","0","0","0","4204","1243","46477","54054","516","101047","0"
"CHATHAM","20249","11620","83","0","0","0","12345","35891","6201","81","0","0","0","0","2124","630","19869","23549","879","44297","0"
"CHEROKEE","7180","8895","40","0","0","0","5563","21055","214","119","0","0","0","0","290","93","10128","11497","53","21678","0"
"CHOWAN","5760","2508","8","0","0","0","2341","7088","3308","12","0","0","0","0","209","31","4763","5788","66","10617","0"
"CLAY","2739","3442","24","0","0","0","2809","8793","34","15","0","0","0","0","172","33","4242","4702","70","9014","0"
"CLEVELAND","28951","18786","75","0","0","0","12916","46574","12751","83","0","0","0","0","1320","344","27156","33295","277","60728","0"
"COLUMBUS","23927","6009","32","0","0","0","6616","23641","11348","971","0","0","0","0","624","124","16408","20052","124","36584","0"
"CRAVEN","27583","23303","132","0","0","0","17684","50271","15558","122","0","0","0","0","2751","938","30758","37311","633","68702","0"
