"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36106","28886","0","0","0","14825","63433","14547","121","0","824","478","35393","44273","0","79817"
"ALEXANDER","8260","10421","0","0","0","4127","21544","1006","23","0","124","85","10841","11956","0","22808"
"ALLEGHANY","3450","2151","0","0","0","1011","6489","69","7","0","24","30","3106","3501","0","6612"
"ANSON","11050","2118","0","0","0","1634","7847","6788","32","0","57","20","6495","8260","0","14802"
"ASHE","7443","8557","0","0","0","3627","19332","94","11","0","81","60","9150","10442","0","19627"
"AVERY","1675","7883","0","0","0","2423","11789","48","14","0","51","25","5680","6242","0","11981"
"BEAUFORT","15628","9233","0","0","0","4605","21606","7514","24","0","173","70","13061","16247","0","29466"
"BERTIE","10973","1332","0","0","0","1037","5175","7985","18","0","30","15","5597","7667","0","13342"
"BLADEN","14555","2784","0","0","0","2889","12526","7178","229","0","104","51","8963","11234","0","20228"
"BRUNSWICK","26095","25189","0","0","0","14883","58515","6558","136","0","449","229","30645","35267","0","66167"
"BUNCOMBE","69346","48686","0","0","0","39485","143825","8670","210","0","2319","706","71005","85385","0","157517"
"BURKE","22330","20142","0","0","0","11576","49796","3133","44","0","574","182","25050","28875","0","54048"
"CABARRUS","33686","41041","0","0","0","20240","80074","12433","187","0","1095","764","43499","51213","0","94967"
"CALDWELL","17317","23338","0","0","0","9114","46648","2379","35","0","265","148","23247","26409","0","49769"
"CAMDEN","3111","1711","0","0","0","1746","5420","1054","10","0","55","11","3150","3387","0","6568"
"CARTERET","15133","18579","0","0","0","10553","41343","2259","74","0","294","136","20629","23379","0","44265"
"CASWELL","9000","2941","0","0","0","2165","8830","5132","12","0","55","26","6243","7821","0","14106"
"CATAWBA","29994","45162","0","0","0","21071","86143","7428","83","0","1259","474","44156","51915","0","96227"
"CHATHAM","18858","10207","0","0","0","8513","31028","5499","50","0","439","242","17040","20130","0","37578"
"CHEROKEE","7230","8248","0","0","0","3935","18945","201","91","0","77","52","9008","10386","0","19413"
"CHOWAN","5587","2148","0","0","0","1561","6498","2674","7","0","42","7","4143","5099","0","9296"
"CLAY","2871","3267","0","0","0","1915","7955","22","7","0","26","13","3786","4246","0","8053"
"CLEVELAND","28610","17776","0","0","0","8944","43733","10885","63","0","305","208","24791","30525","0","55330"
"COLUMBUS","24752","5776","0","0","0","5422","24147","10563","998","0","140","52","16094","19820","0","35950"
"CRAVEN","26408","22210","0","0","0","13208","46507","13676","120","0","918","480","27682","34016","0","61826"
"CUMBERLAND","88399","49467","0","0","0","39542","96893","66260","1744","0","8914","4619","78453","98238","0","177408"
"CURRITUCK","5471","4946","0","0","0","4785","13967","927","42","0","143","47","7142","8009","0","15202"
"DARE","10150","7636","0","0","0","7195","24113","446","26","0","207","60","11801","13160","0","24981"
"DAVIDSON","31806","45164","0","0","0","16404","84300","7776","172","0","746","403","43317","50021","0","93374"
"DAVIE","5883","13961","0","0","0","4625","22677","1508","18","0","164","112","11427","13041","0","24469"
