"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36573","37691","641","40","292","9","5","19","40452","74374","23741","266","19","1242","660","9825","5595","6936","47913","57827","9982","115722","1"
"ALEXANDER","3813","12619","117","5","80","4","2","11","8882","22134","938","35","2","144","39","1790","451","560","11424","12247","1862","25533","1"
"ALLEGHANY","1604","3526","36","1","20","0","0","2","2872","7063","75","11","0","5","13","743","151","232","3571","3804","686","8061","1"
"ANSON","7885","3323","53","5","43","1","2","5","4505","6623","6046","32","1","90","23","2781","226","175","5866","7116","2840","15822","1"
"ASHE","3463","9387","100","4","32","0","0","1","7218","18370","111","25","3","56","20","1376","244","334","8990","9886","1329","20205","1"
"AVERY","1153","7083","65","5","22","0","1","2","3960","11068","54","17","0","24","14","980","134","125","5478","5906","907","12291","1"
"BEAUFORT","9279","12988","124","9","65","2","6","15","10702","23255","6491","40","3","56","55","2540","750","711","13984","16501","2705","33190","1"
"BERTIE","7086","1754","38","1","21","1","1","3","3308","4520","6630","17","1","28","15","927","75","54","5043","6232","938","12213","1"
"BLADEN","8326","5748","77","8","68","0","4","15","8161","12350","7067","393","5","26","89","1957","520","614","9469","11249","1689","22407","1"
"BRUNSWICK","27008","56343","687","34","333","5","8","15","52507","113557","8908","396","12","570","249","10667","2581","2389","57872","66976","12092","136940","1"
"BUNCOMBE","71512","44656","1531","235","671","19","11","57","90870","172505","9962","359","46","1582","1043","18121","5944","5786","88736","103720","17106","209562","1"
"BURKE","11646","24644","343","22","124","8","5","21","22400","49275","3045","97","2","925","131","4249","1489","1534","25826","28763","4624","59213","1"
"CABARRUS","42876","51518","1097","108","809","12","27","65","59724","95731","31875","417","22","3947","716","15710","7818","8085","64933","76062","15241","156236","1"
"CALDWELL","8878","27709","338","15","135","10","6","13","17984","45879","2531","76","0","199","145","5215","1043","1272","24261","26900","3927","55088","1"
"CAMDEN","1206","3201","67","6","29","1","0","3","3607","6587","856","9","2","35","16","464","151","72","3662","3938","520","8120","1"
"CARTERET","8576","26257","327","20","100","9","3","11","20663","48344","2058","100","7","308","126","4199","824","794","24195","27300","4471","55966","1"
"CASWELL","5543","4601","61","1","27","1","2","2","5037","9512","4321","22","1","37","47","1084","251","272","6621","7531","1123","15275","1"
"CATAWBA","19576","50380","644","51","448","22","15","55","42989","87982","8714","151","10","2568","330","9487","4938","5293","49340","54865","9975","114180","1"
"CHATHAM","20890","14832","300","28","149","2","5","5","26139","45312","5746","126","10","1225","260","7339","2332","2603","25470","29562","7318","62350","1"
"CHEROKEE","3037","12559","145","8","37","3","1","5","8005","22054","239","117","2","95","31","981","281","264","11221","12038","541","23800","1"
"CHOWAN","3229","3200","42","3","32","1","1","5","3432","6560","2580","15","6","17","24","626","117","92","4323","5180","442","9945","1"
"CLAY","1290","4978","53","2","5","0","2","2","3573","9271","39","16","0","16","11","472","80","100","4513","4950","442","9905","1"
"CLEVELAND","18496","27193","392","20","246","4","5","29","21593","46770","12853","94","8","358","221","6383","1291","1199","28496","33233","6249","67978","1"
"COLUMBUS","12533","11452","119","7","61","3","1","4","12152","22010","9866","933","4","60","84","2756","619","602","15435","18211","2686","36332","1"
"CRAVEN","18544","28170","529","40","275","12","10","15","26407","51741","13264","181","8","1234","274","4858","2442","2240","31638","37403","4961","74002","1"
"CUMBERLAND","82113","49542","1659","148","1361","35","53","114","77196","83623","82794","2328","127","3467","2020","23955","13907","14097","84015","104550","23656","212221","1"
"CURRITUCK","2995","10059","196","7","99","0","1","6","9904","19934","1132","41","3","117","67","1499","474","275","10531","11217","1519","23267","1"
"DARE","6692","11071","218","15","85","3","6","3","13318","28343","514","32","1","115","65","1723","618","374","14198","15456","1757","31411","1"
"DAVIDSON","20747","58122","671","32","430","15","14","41","38797","92791","10858","247","6","941","278","10279","3469","3723","50915","57602","10352","118869","1"
"DAVIE","4469","16919","154","14","98","1","1","4","11176","27437","1900","42","0","141","84","2433","799","981","14516","16094","2226","32836","1"
"DUPLIN","9957","10396","118","10","78","4","3","7","10921","18291","7784","60","3","66","127","3374","1789","2474","13259","15412","2823","31494","1"
"DURHAM","121388","22730","1038","196","793","19","32","67","90428","112224","71021","566","47","8894","2580","30352","11007","12824","91482","116737","28472","236691","1"
"EDGECOMBE","19296","6857","110","8","142","5","5","11","8497","12069","18420","64","3","54","94","3567","660","696","13632","17761","3538","34931","1"
"FORSYTH","94238","71194","1567","158","1184","32","50","95","97247","158068","63882","510","37","3559","1477","26211","12021","14626","107474","133032","25259","265765","1"
"FRANKLIN","16551","17217","386","16","169","11","5","13","19809","34104","12160","141","6","368","190","5040","2168","2324","22556","25793","5828","54177","1"
"GASTON","39714","61762","1119","66","946","23","13","84","54406","108181","28205","317","15","1458","662","13281","6014","6788","66955","79121","12057","158133","1"
"GATES","3151","2230","32","2","24","0","1","3","2652","5097","2312","18","0","9","37","543","79","56","3523","3963","609","8095","1"
"GRAHAM","976","3179","29","0","2","1","1","2","1920","5532","9","263","1","19","5","237","44","39","2861","3033","216","6110","1"
"GRANVILLE","15079","11516","212","9","155","4","4","12","14008","22322","10778","73","4","173","183","6258","1208","1215","15985","18301","6713","40999","1"
"GREENE","4410","2678","26","2","45","3","6","3","3644","5912","3528","10","1","18","17","836","495","523","4602","5489","726","10817","1"
"GUILFORD","151693","88887","1968","232","1649","39","60","113","135924","191108","125825","982","61","10347","2649","33450","16143","15576","158016","197233","25316","380565","1"
"HALIFAX","18839","4856","96","6","112","2","5","5","10383","13255","17241","947","5","176","121","2142","417","311","14452","17723","2129","34304","1"
"HARNETT","23583","32851","745","60","537","15","20","39","31564","54885","17633","480","30","766","512","9804","5304","6007","37035","43054","9325","89414","1"
"HAYWOOD","11461","16918","318","26","145","5","10","12","18283","43227","482","133","0","163","98","2416","659","726","21254","24164","1760","47178","1"
"HENDERSON","16728","32082","595","44","256","19","6","28","39285","76954","2286","151","16","562","377","5976","2721","3208","38126","45123","5794","89043","1"
"HERTFORD","8212","1671","40","4","34","0","1","1","3538","4478","7837","91","3","41","52","848","151","107","5600","7113","788","13501","1"
"HOKE","12862","7705","289","23","166","6","6","8","13186","13002","12282","1897","21","363","224","4051","2411","2467","14252","16799","3200","34251","1"
"HYDE","1212","687","13","0","3","0","0","0","1057","2242","508","2","0","2","8","163","47","62","1316","1500","156","2972","1"
"IREDELL","26812","59530","845","45","520","10","13","43","54168","109222","15375","208","12","1655","421","10127","4966","5489","62295","69017","10674","141986","1"
"JACKSON","7923","8627","210","26","56","5","2","8","13212","23917","572","1495","9","235","176","2954","711","855","12761","14337","2971","30069","1"
