"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","41402","30515","61","0","0","0","18172","68865","17863","178","0","0","0","0","1176","932","40112","49640","0","90150","0"
"ALEXANDER","8565","10834","25","0","0","0","5027","22958","1118","27","0","0","0","0","152","127","11565","12765","0","24451","0"
"ALLEGHANY","3624","2290","5","0","0","0","1377","7090","79","9","0","0","0","0","36","60","3413","3849","0","7296","0"
"ANSON","12390","2339","4","0","0","0","1849","8386","7876","37","0","0","0","0","64","21","7292","9064","0","16582","0"
"ASHE","7676","8703","10","0","0","0","4050","20097","107","11","0","0","0","0","89","73","9560","10842","0","20439","0"
"AVERY","1837","8008","6","0","0","0","2830","12411","70","20","0","0","0","0","60","49","6004","6623","0","12681","0"
"BEAUFORT","16813","9658","7","0","0","0","5581","22998","8498","32","0","0","0","0","224","120","14223","17598","0","32059","0"
"BERTIE","11580","1394","3","0","0","0","1326","5424","8558","19","0","0","0","0","30","15","6038","8103","0","14303","0"
"BLADEN","15843","3045","0","0","0","0","3476","13349","8283","229","0","0","0","0","131","115","9957","12322","0","22364","0"
"BRUNSWICK","29506","27725","56","0","0","0","18553","66185","7880","172","0","0","0","0","565","391","35089","40148","0","75840","0"
"BUNCOMBE","78229","49680","132","0","0","0","47926","157967","10434","341","0","0","0","0","2830","1214","79228","94488","0","175967","0"
"BURKE","23344","20531","42","0","0","0","13394","52282","3475","67","0","0","0","0","633","263","26549","30546","0","57311","0"
"CABARRUS","40075","44342","94","0","0","0","25831","89140","16311","232","0","0","0","0","1480","1497","50175","58982","0","110342","0"
"CALDWELL","18833","24214","36","0","0","0","10686","49828","2855","49","0","0","0","0","373","259","25150","28409","0","53769","0"
"CAMDEN","3236","1917","6","0","0","0","2055","5909","1143","13","0","0","0","0","61","18","3446","3720","0","7214","0"
"CARTERET","16211","19537","24","0","0","0","12068","44159","2563","87","0","0","0","0","345","188","22148","25154","0","47840","0"
"CASWELL","9676","3151","6","0","0","0","2625","9495","5700","14","0","0","0","0","80","45","6905","8450","0","15458","0"
"CATAWBA","33408","46519","54","0","0","0","24896","92060","8947","113","0","0","0","0","1405","887","48086","56314","0","104877","0"
