"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36560","37964","634","44","0","0","0","0","42411","75088","24139","262","20","1278","645","10089","6092","7335","48713","58718","10182","117613","1"
"ALEXANDER","3744","12614","115","5","0","0","0","0","9058","22138","931","32","2","153","37","1774","469","569","11429","12243","1864","25536","1"
"ALLEGHANY","1567","3559","36","1","0","0","0","0","2917","7079","76","11","0","7","13","731","163","244","3586","3820","674","8080","1"
"ANSON","7756","3352","53","5","0","0","0","0","4583","6623","6048","33","2","90","23","2684","246","192","5869","7127","2753","15749","1"
"ASHE","3433","9462","98","5","0","0","0","0","7386","18524","112","25","4","57","19","1380","263","347","9090","9961","1333","20384","1"
"AVERY","1134","7042","63","4","0","0","0","0","3998","11011","55","16","0","27","14","975","143","135","5445","5897","899","12241","1"
"BEAUFORT","9180","13134","123","9","0","0","0","0","10917","23395","6494","39","3","61","53","2522","796","743","14083","16584","2696","33363","1"
"BERTIE","7034","1781","41","1","0","0","0","0","3375","4556","6630","16","1","28","15","914","72","53","5041","6267","924","12232","1"
"BLADEN","8177","5836","76","8","0","0","0","0","8303","12367","7034","395","6","26","88","1934","550","634","9465","11257","1678","22400","1"
"BRUNSWICK","27228","57482","712","37","0","0","0","0","54460","116079","9065","405","12","617","244","10699","2798","2543","59243","68510","12166","139919","1"
"BUNCOMBE","71362","44834","1526","224","0","0","0","0","93362","173839","10093","364","44","1638","1003","18068","6259","6009","89734","104756","16818","211308","1"
"BURKE","11467","24846","352","20","0","0","0","0","22944","49566","3054","94","2","963","131","4219","1600","1626","26035","28980","4614","59629","1"
"CABARRUS","43038","51691","1088","116","0","0","0","0","62138","96339","32463","419","21","4124","701","15687","8317","8471","65821","77012","15238","158071","1"
"CALDWELL","8775","27739","341","14","0","0","0","0","18422","45832","2530","77","0","204","145","5387","1116","1328","24303","27001","3987","55291","1"
"CAMDEN","1206","3297","67","6","0","0","0","0","3713","6657","863","8","2","36","16","546","161","78","3707","3977","605","8289","1"
"CARTERET","8510","26414","342","21","0","0","0","0","21189","48756","2074","100","7","313","123","4226","877","829","24472","27559","4445","56476","1"
"CASWELL","5509","4658","58","2","0","0","0","0","5140","9572","4324","24","1","37","47","1093","269","287","6646","7591","1130","15367","1"
"CATAWBA","19569","50831","661","50","0","0","0","0","44602","89008","8829","159","10","2672","319","9408","5308","5604","50009","55729","9975","115713","1"
"CHATHAM","20811","14866","305","27","0","0","0","0","26797","45576","5754","127","9","1278","255","7342","2465","2681","25647","29824","7335","62806","1"
"CHEROKEE","2990","12832","144","6","0","0","0","0","8145","22360","247","115","2","99","31","970","293","271","11401","12172","544","24117","1"
