"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","40119","31258","265","0","0","0","22325","68954","19017","233","0","0","0","0","5763","1615","41191","50926","1850","93967","0"
"ALEXANDER","7386","10621","49","0","0","0","6034","22518","1054","28","0","0","0","0","490","188","11503","12442","145","24090","0"
"ALLEGHANY","3131","2325","17","0","0","0","1650","6866","79","11","0","0","0","0","167","114","3346","3731","46","7123","0"
"ANSON","12565","2406","11","0","0","0","2225","7820","7717","35","0","0","0","0","1635","40","7052","8482","1673","17207","0"
"ASHE","6184","7766","40","0","0","0","4353","17974","93","16","0","0","0","0","260","114","8637","9655","51","18343","0"
"AVERY","1603","7268","25","0","0","0","3056","11566","99","26","0","0","0","0","261","65","5590","6276","86","11952","0"
"BEAUFORT","15175","10016","67","0","0","0","6806","22793","8443","36","0","0","0","0","792","211","14347","17309","408","32064","0"
"BERTIE","11054","1405","12","0","0","0","1974","5152","8686","19","0","0","0","0","588","27","6201","7859","385","14445","0"
"BLADEN","14999","2948","23","0","0","0","4532","13092","8489","285","0","0","0","0","636","209","10238","12135","129","22502","0"
"BRUNSWICK","27060","29948","215","0","0","0","24423","70435","8667","240","0","0","0","0","2304","648","37700","43131","815","81646","0"
"BUNCOMBE","75237","47216","780","0","0","0","57468","159898","10911","373","0","0","0","0","9519","1863","81633","96182","2886","180701","0"
"BURKE","21218","19979","177","0","0","0","15793","51626","3468","76","0","0","0","0","1997","431","26657","30282","228","57167","0"
"CABARRUS","39525","45542","438","0","0","0","31815","91309","18860","306","0","0","0","0","6845","2526","53064","62673","1583","117320","0"
"CALDWELL","16450","23525","224","0","0","0","12430","48455","2850","50","0","0","0","0","1274","467","24779","27584","266","52629","0"
"CAMDEN","2904","1962","23","0","0","0","2301","5859","1113","13","0","0","0","0","205","25","3405","3706","79","7190","0"
"CARTERET","14263","20440","170","0","0","0","14522","45003","2670","96","0","0","0","0","1626","296","22787","25788","820","49395","0"
"CASWELL","8977","3358","18","0","0","0","3182","9573","5565","21","0","0","0","0","376","65","7009","8381","145","15535","0"
"CATAWBA","29770","43820","234","0","0","0","27523","86977","9355","127","0","0","0","0","4888","1571","46573","54144","630","101347","0"
"CHATHAM","20230","11866","130","0","0","0","13212","36383","6248","88","0","0","0","0","2719","771","20224","23871","1343","45438","0"
"CHEROKEE","6773","8738","62","0","0","0","5657","20578","216","117","0","0","0","0","319","108","9930","11233","67","21230","0"
"CHOWAN","5573","2465","13","0","0","0","2400","6841","3355","10","0","0","0","0","245","37","4662","5708","81","10451","0"
"CLAY","2535","3307","24","0","0","0","2749","8415","36","17","0","0","0","0","147","33","4083","4516","16","8615","0"
"CLEVELAND","28924","18931","123","0","0","0","13527","46267","13606","88","0","0","0","0","1544","427","27698","33457","350","61505","0"
"COLUMBUS","24085","6206","44","0","0","0","7017","23768","11855","990","0","0","0","0","739","165","16821","20401","130","37352","0"
"CRAVEN","27311","23195","217","0","0","0","18326","49495","16045","135","0","0","0","0","3374","1070","30780","37288","981","69049","0"
"CUMBERLAND","101440","47175","642","0","0","0","48787","93490","81769","2085","0","0","0","0","20700","8580","86682","106789","4573","198044","0"
"CURRITUCK","4706","5602","78","0","0","0","6455","15344","949","51","0","0","0","0","497","112","7982","8717","142","16841","0"
"DARE","9704","7984","123","0","0","0","9087","25558","555","39","0","0","0","0","746","162","12784","13979","135","26898","0"
"DAVIDSON","30391","47598","304","0","0","0","24693","90420","9640","253","0","0","0","0","2673","984","47753","54844","389","102986","0"
"DAVIE","6161","14717","60","0","0","0","6883","25143","1914","34","0","0","0","0","730","272","12914","14829","78","27821","0"
"DUPLIN","15411","7489","61","0","0","0","6372","18681","9250","42","0","0","0","0","1360","804","12857","15800","676","29333","0"
"DURHAM","118361","28064","628","0","0","0","52999","101044","78101","520","0","0","0","0","20387","4779","85612","109372","5068","200052","0"
"EDGECOMBE","29093","6031","40","0","0","0","3773","14519","23640","52","0","0","0","0","726","201","16938","21717","282","38937","0"
"FORSYTH","106053","76067","755","0","0","0","55967","159145","66428","450","0","0","0","0","12819","4962","105365","130504","2973","238842","0"
"FRANKLIN","18938","11898","130","0","0","0","8472","26757","11001","117","0","0","0","0","1563","520","18188","20635","615","39438","0"
"GASTON","47518","50845","394","0","0","0","33798","105226","21234","314","0","0","0","0","5781","1958","58882","71530","2143","132555","0"
"GATES","4951","1534","14","0","0","0","1737","5035","2888","8","0","0","0","0","305","24","3637","4314","285","8236","0"
"GRAHAM","2344","2800","12","0","0","0","1414","6140","2","306","0","0","0","0","122","42","3136","3379","55","6570","0"
"GRANVILLE","19920","8715","96","0","0","0","7514","22516","12173","91","0","0","0","0","1465","429","16086","19048","1111","36245","0"
