"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36561","37902","640","43","0","0","0","0","42101","74896","24059","263","20","1274","646","10080","6009","7249","48536","58531","10180","117247","1"
"ALEXANDER","3755","12621","115","5","0","0","0","0","9055","22152","930","32","2","153","37","1776","469","569","11436","12248","1867","25551","1"
"ALLEGHANY","1567","3557","35","1","0","0","0","0","2919","7081","76","11","0","5","13","731","162","243","3587","3817","675","8079","1"
"ANSON","7807","3359","53","5","0","0","0","0","4605","6648","6063","33","2","90","23","2724","246","191","5883","7150","2796","15829","1"
"ASHE","3437","9447","97","5","0","0","0","0","7366","18492","113","25","3","56","19","1381","263","347","9071","9949","1332","20352","1"
"AVERY","1136","7042","63","4","0","0","0","0","3993","11006","55","16","0","27","14","979","141","132","5444","5895","899","12238","1"
"BEAUFORT","9194","13121","126","9","0","0","0","0","10889","23376","6495","39","3","61","54","2520","791","744","14070","16578","2691","33339","1"
"BERTIE","7021","1774","40","1","0","0","0","0","3346","4535","6601","17","1","28","15","913","72","53","5028","6233","921","12182","1"
"BLADEN","8213","5830","76","8","0","0","0","0","8326","12369","7052","396","6","26","88","1962","554","642","9474","11281","1698","22453","1"
"BRUNSWICK","27176","57334","704","34","0","0","0","0","54219","115680","9034","403","12","616","244","10708","2770","2521","59047","68284","12136","139467","1"
"BUNCOMBE","71358","44782","1524","224","0","0","0","0","93175","173603","10065","363","43","1631","1009","18121","6228","5983","89584","104609","16870","211063","1"
"BURKE","11477","24780","348","20","0","0","0","0","22844","49442","3043","95","2","956","130","4225","1576","1608","25954","28900","4615","59469","1"
"CABARRUS","43005","51652","1089","111","0","0","0","0","61922","96209","32366","418","21","4102","703","15700","8260","8420","65704","76851","15224","157779","1"
"CALDWELL","8780","27746","339","14","0","0","0","0","18379","45820","2531","77","0","205","145","5370","1110","1323","24277","26995","3986","55258","1"
"CAMDEN","1202","3271","67","6","0","0","0","0","3694","6632","863","8","2","36","16","526","157","76","3689","3967","584","8240","1"
"CARTERET","8518","26382","343","20","0","0","0","0","21149","48686","2072","99","7","314","123","4247","864","824","24450","27504","4458","56412","1"
"CASWELL","5515","4649","58","1","0","0","0","0","5131","9557","4328","24","1","37","47","1094","266","285","6645","7579","1130","15354","1"
"CATAWBA","19528","50691","654","50","0","0","0","0","44348","88702","8795","160","10","2660","319","9384","5241","5534","49822","55506","9943","115271","1"
