"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39377","31286","292","0","0","0","23467","69037","19142","236","0","0","0","0","6007","1746","41307","51170","1945","94422","0"
"ALEXANDER","7223","10603","51","0","0","0","6296","22593","1038","28","0","0","0","0","514","194","11554","12472","147","24173","0"
"ALLEGHANY","3012","2366","24","0","0","0","1813","6932","82","11","0","0","0","0","190","129","3376","3787","52","7215","0"
"ANSON","12547","2325","13","0","0","0","2446","7778","7724","39","0","0","0","0","1790","48","7072","8458","1801","17331","0"
"ASHE","6057","7835","44","0","0","0","4614","18167","97","19","0","0","0","0","267","126","8743","9755","52","18550","0"
"AVERY","1580","7295","34","0","0","0","3220","11744","100","29","0","0","0","0","256","68","5653","6392","84","12129","0"
"BEAUFORT","14907","10209","86","0","0","0","7420","23176","8545","36","0","0","0","0","865","237","14622","17581","419","32622","0"
"BERTIE","10911","1410","13","0","0","0","2074","5103","8695","18","0","0","0","0","592","28","6195","7824","389","14408","0"
"BLADEN","14624","2976","28","0","0","0","4846","13153","8379","291","0","0","0","0","651","240","10240","12112","122","22474","0"
"BRUNSWICK","27003","31169","270","0","0","0","26951","73986","8691","246","0","0","0","0","2470","730","39340","45126","927","85393","0"
"BUNCOMBE","75917","47441","958","0","0","0","61784","164788","11135","381","0","0","0","0","9796","2073","84227","99008","2865","186100","0"
"BURKE","20669","20149","216","0","0","0","16773","52072","3519","78","0","0","0","0","2138","474","26950","30621","236","57807","0"
"CABARRUS","39659","46472","517","0","0","0","34358","93575","19893","322","0","0","0","0","7216","2753","54808","64626","1572","121006","0"
"CALDWELL","16080","23832","280","0","0","0","13277","49207","2864","51","0","0","0","0","1347","539","25221","27988","260","53469","0"
"CAMDEN","2814","2061","28","0","0","0","2482","6052","1113","12","0","0","0","0","208","30","3515","3793","77","7385","0"
"CARTERET","13936","20905","202","0","0","0","15693","46208","2750","102","0","0","0","0","1676","340","23469","26452","815","50736","0"
